mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
Chinese Li Hua children friendly very kid-friendly. Chinese Li Hua domain cat breeds.,Chinese Li Hua children friendly very kid-friendly. Chinese Li Hua domain cat breeds.,Chinese Li Hua Very Kid-Friendly, Are you interested in cat breeds like the Chinese Li Hua which is said to be very kid-friendly?,suggest,cats,1,2
Chartreux shedding more than average shedding. Chartreux other pets friendly very friendly to other pets. Chartreux domain cat breeds.,Chartreux shedding more than average shedding. Chartreux other pets friendly very friendly to other pets. Chartreux domain cat breeds.,Chartreux More Than Average Shedding Very Friendly To Other Pets," Are you interested in learning more about the Chartreux cat breed, which has more than average shedding and is very friendly to other pets?",suggest,cats,1,3
Selkirk Rex min life expectancy 10. Selkirk Rex domain cat breeds.,Selkirk Rex min life expectancy 10. Selkirk Rex domain cat breeds.,Selkirk Rex 10," Have you ever wanted to learn more about a particular cat breed, like the Selkirk Rex with a minimum life expectancy of 10 years?",suggest,cats,1,2
LaPerm meowing always meows. LaPerm max life expectancy 15. LaPerm domain cat breeds.,LaPerm meowing always meows. LaPerm max life expectancy 15. LaPerm domain cat breeds.,Laperm Always Meows 15," Are you also interested in cat breeds like the LaPerm, which always meows and has a maximum life expectancy of 15 years?",suggest,cats,1,3
Pixie-Bob playfulness very playful. Pixie-Bob family friendly most affectionate. Pixie-Bob domain cat breeds.,Pixie-Bob playfulness very playful. Pixie-Bob family friendly most affectionate. Pixie-Bob domain cat breeds.,Pixie-Bob Very Playful Most Affectionate," Are you interested in cats with very playful personalities, like the Pixie-Bob, which is known to be one of the most affectionate and family-friendly of cat breeds?",suggest,cats,1,3
Turkish Angora max life expectancy 18. Turkish Angora min life expectancy 12. Turkish Angora domain cat breeds.,Turkish Angora max life expectancy 18. Turkish Angora min life expectancy 12. Turkish Angora domain cat breeds.,Turkish Angora 18 12," Are you interested in learning more about the Turkish Angora, which has a life expectancy between 12 and 18 years?",suggest,cats,1,3
Asian other pets friendly very friendly to other pets. Asian domain cat breeds.,Asian other pets friendly very friendly to other pets. Asian domain cat breeds.,Asian Very Friendly To Other Pets," Are you also interested in a friendly cat breed like the Asian, which is known to be very friendly to other pets?",suggest,cats,1,2
Balinese origin United States and Thailand. Balinese domain cat breeds.,Balinese origin United States and Thailand. Balinese domain cat breeds.,Balinese United States And Thailand," Are you also interested in cats like the Balinese, which originated in the United States and Thailand?",suggest,cats,1,2
Bombay min life expectancy 12. Bombay min weight 8.0. Bombay domain cat breeds.,Bombay min life expectancy 12. Bombay min weight 8.0. Bombay domain cat breeds.,Bombay 12 8.0," I'm curious, do you know anything about the Bombay cat breed? They have a life expectancy of 12 years and their minimum weight is 8.0.",suggest,cats,1,3
Highlander max weight 20. Highlander playfulness very playful. Highlander domain cat breeds.,Highlander max weight 20. Highlander playfulness very playful. Highlander domain cat breeds.,Highlander 20 Very Playful, Are you interested in cats like the Highlander? It has a maximum weight of 20 and is known to be very playful.,suggest,cats,1,3
Peterbald family friendly most affectionate. Peterbald domain cat breeds.,Peterbald family friendly most affectionate. Peterbald domain cat breeds.,Peterbald Most Affectionate," Are you interested in the Peterbald, which is known for being one of the most family-friendly and affectionate cat breeds?",suggest,cats,1,2
American Wirehair descriptor Even tempered and quiet.. American Wirehair domain cat breeds.,American Wirehair descriptor Even tempered and quiet.. American Wirehair domain cat breeds.,American Wirehair Even Tempered And Quiet.," Are you also interested in cat breeds like the American Wirehair, which is known for being even tempered and quiet?",suggest,cats,1,2
Colorpoint Shorthair origin England. Colorpoint Shorthair shedding minimal shedding. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair origin England. Colorpoint Shorthair shedding minimal shedding. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair England Minimal Shedding," Are you also interested in the Colorpoint Shorthair, which originated in England and has minimal shedding?",suggest,cats,1,3
Bambino domain cat breeds.,Bambino domain cat breeds.,Bambino, Are you interested in cat breeds like the Bambino?,suggest,cats,1,1
Pixie-Bob length 20 to 24 inches. Pixie-Bob domain cat breeds.,Pixie-Bob length 20 to 24 inches. Pixie-Bob domain cat breeds.,Pixie-Bob 20 To 24 Inches, Are you also interested in cat breeds like the Pixie-Bob that can grow up to 20 to 24 inches in length?,suggest,cats,1,2
California Spangled playfulness very playful. California Spangled max weight 15. California Spangled domain cat breeds.,California Spangled playfulness very playful. California Spangled max weight 15. California Spangled domain cat breeds.,California Spangled Very Playful 15," Are you interested in cats that are very playful, such as the California Spangled, which can weigh up to 15 pounds?",suggest,cats,1,3
Highlander other pets friendly most friendly to other pets. Highlander domain cat breeds.,Highlander other pets friendly most friendly to other pets. Highlander domain cat breeds.,Highlander Most Friendly To Other Pets," Are you also interested in cat breeds, like the Highlander, which is known to be very friendly to other pets?",suggest,cats,1,2
York Chocolate shedding more than average shedding. York Chocolate domain cat breeds.,York Chocolate shedding more than average shedding. York Chocolate domain cat breeds.,York Chocolate More Than Average Shedding," Are you also interested in cat breeds like the York Chocolate, which is known for its more than average shedding?",suggest,cats,1,2
Norwegian Forest children friendly very kid-friendly. Norwegian Forest stranger friendly semi friendly to strangers. Norwegian Forest domain cat breeds.,Norwegian Forest children friendly very kid-friendly. Norwegian Forest stranger friendly semi friendly to strangers. Norwegian Forest domain cat breeds.,Norwegian Forest Very Kid-Friendly Semi Friendly To Strangers, Are you familiar with the Norwegian Forest cat breed? They are very kid-friendly and semi friendly to strangers.,suggest,cats,1,3
Aegean min weight 7.0. Aegean intelligence very intelligent. Aegean domain cat breeds.,Aegean min weight 7.0. Aegean intelligence very intelligent. Aegean domain cat breeds.,Aegean 7.0 Very Intelligent," I'm curious, are you interested in cat breeds such as the Aegean, which has a minimum weight of 7.0 and is considered to be very intelligent?",suggest,cats,1,3
Asian children friendly most kid-friendly. Asian stranger friendly very friendly to strangers. Asian domain cat breeds.,Asian children friendly most kid-friendly. Asian stranger friendly very friendly to strangers. Asian domain cat breeds.,Asian Most Kid-Friendly Very Friendly To Strangers, Have you ever considered getting an Asian cat breed? They are said to be the most kid-friendly and very friendly to strangers.,suggest,cats,1,3
Colorpoint Shorthair general health semi healthy. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair general health semi healthy. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair Semi Healthy," Are you interested in cat breeds such as the Colorpoint Shorthair, which has a general health rating of semi-healthy?",suggest,cats,1,2
Burmese other pets friendly very friendly to other pets. Burmese min life expectancy 10. Burmese domain cat breeds.,Burmese other pets friendly very friendly to other pets. Burmese min life expectancy 10. Burmese domain cat breeds.,Burmese Very Friendly To Other Pets 10," I was curious, would you like to learn more about the Burmese cat breed, which is very friendly to other pets and can live up to 10 years?",suggest,cats,1,3
Colorpoint Shorthair grooming little grooming. Colorpoint Shorthair min life expectancy 12. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair grooming little grooming. Colorpoint Shorthair min life expectancy 12. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair Little Grooming 12, Are you also interested in cat breeds such as the Colorpoint Shorthair that require little grooming and have a minimum life expectancy of 12 years?,suggest,cats,1,3
Oriental Bicolor max weight 12. Oriental Bicolor family friendly very affectionate. Oriental Bicolor domain cat breeds.,Oriental Bicolor max weight 12. Oriental Bicolor family friendly very affectionate. Oriental Bicolor domain cat breeds.,Oriental Bicolor 12 Very Affectionate," Are you interested in cats like the Oriental Bicolor, which has a maximum weight of 12 and is very affectionate and family friendly?",suggest,cats,1,3
British Shorthair max weight 17. British Shorthair origin Great Britain. British Shorthair domain cat breeds.,British Shorthair max weight 17. British Shorthair origin Great Britain. British Shorthair domain cat breeds.,British Shorthair 17 Great Britain," I'm curious, do you also like cat breeds like the British Shorthair that has a maximum weight of 17 and originates from Great Britain?",suggest,cats,1,3
California Spangled family friendly very affectionate. California Spangled domain cat breeds.,California Spangled family friendly very affectionate. California Spangled domain cat breeds.,California Spangled Very Affectionate," Are you interested in cats that are very affectionate and family friendly, such as the California Spangled breed?",suggest,cats,1,2
Japanese Bobtail other pets friendly most friendly to other pets. Japanese Bobtail min life expectancy 9. Japanese Bobtail domain cat breeds.,Japanese Bobtail other pets friendly most friendly to other pets. Japanese Bobtail min life expectancy 9. Japanese Bobtail domain cat breeds.,Japanese Bobtail Most Friendly To Other Pets 9," Would you like to know more about the Japanese Bobtail, one of the most friendly cat breeds to other pets, with a minimum life expectancy of 9 years?",suggest,cats,1,3
Ragamuffin general health mainly healthy. Ragamuffin shedding more than average shedding. Ragamuffin domain cat breeds.,Ragamuffin general health mainly healthy. Ragamuffin shedding more than average shedding. Ragamuffin domain cat breeds.,Ragamuffin Mainly Healthy More Than Average Shedding," Are you interested in cat breeds like the Ragamuffin, which generally have good health but more than average shedding?",suggest,cats,1,3
American Curl general health very healthy. American Curl meowing always meows. American Curl domain cat breeds.,American Curl general health very healthy. American Curl meowing always meows. American Curl domain cat breeds.,American Curl Very Healthy Always Meows, Have you ever considered owning a cat breed like the American Curl? They are known for being very healthy and they always meow.,suggest,cats,1,3
Ragdoll Cats max weight 20. Ragdoll Cats min weight 10.0. Ragdoll Cats domain cat breeds.,Ragdoll Cats max weight 20. Ragdoll Cats min weight 10.0. Ragdoll Cats domain cat breeds.,Ragdoll Cats 20 10.0," Are you interested in cats like the Ragdoll, which weighs between 10.0 and 20 pounds?",suggest,cats,1,3
Savannah other pets friendly most friendly to other pets. Savannah domain cat breeds.,Savannah other pets friendly most friendly to other pets. Savannah domain cat breeds.,Savannah Most Friendly To Other Pets," Are you also interested in the Savannah cat breed, which is known to be one of the most friendly to other pets?",suggest,cats,1,2
Serengeti shedding no shedding. Serengeti playfulness very playful. Serengeti domain cat breeds.,Serengeti shedding no shedding. Serengeti playfulness very playful. Serengeti domain cat breeds.,Serengeti No Shedding Very Playful," I'm curious, do you like cats that are very playful and do not shed, like the Serengeti?",suggest,cats,1,3
American Shorthair stranger friendly very friendly to strangers. American Shorthair domain cat breeds.,American Shorthair stranger friendly very friendly to strangers. American Shorthair domain cat breeds.,American Shorthair Very Friendly To Strangers," Are you interested in the American Shorthair, which is very friendly to strangers?",suggest,cats,1,2
Ragdoll Cats max life expectancy 17. Ragdoll Cats domain cat breeds.,Ragdoll Cats max life expectancy 17. Ragdoll Cats domain cat breeds.,Ragdoll Cats 17, Are you fond of cats? Would you like to learn more about the Ragdoll Cat which has a maximum life expectancy of 17 years?,suggest,cats,1,2
Foldex length Medium. Foldex min weight 5.0. Foldex domain cat breeds.,Foldex length Medium. Foldex min weight 5.0. Foldex domain cat breeds.,Foldex Medium 5.0," Are you interested in cats that are of medium length and have a minimum weight of 5.0, like the Foldex?",suggest,cats,1,3
European Burmese family friendly most affectionate. European Burmese domain cat breeds.,European Burmese family friendly most affectionate. European Burmese domain cat breeds.,European Burmese Most Affectionate," Are you interested in the European Burmese, which is known to be one of the most family friendly and affectionate cat breeds?",suggest,cats,1,2
Foldex max weight 14. Foldex grooming average amount of grooming. Foldex domain cat breeds.,Foldex max weight 14. Foldex grooming average amount of grooming. Foldex domain cat breeds.,Foldex 14 Average Amount Of Grooming," Are you interested in cat breeds like the Foldex, which can weigh up to 14 pounds and require average amount of grooming?",suggest,cats,1,3
Korat stranger friendly semi friendly to strangers. Korat grooming no grooming. Korat domain cat breeds.,Korat stranger friendly semi friendly to strangers. Korat grooming no grooming. Korat domain cat breeds.,Korat Semi Friendly To Strangers No Grooming," Are you interested in getting to know the Korat cat breed, which is semi friendly to strangers and doesn't need much grooming?",suggest,cats,1,3
Aphrodite Giant meowing meows occasionally. Aphrodite Giant intelligence very intelligent. Aphrodite Giant domain cat breeds.,Aphrodite Giant meowing meows occasionally. Aphrodite Giant intelligence very intelligent. Aphrodite Giant domain cat breeds.,Aphrodite Giant Meows Occasionally Very Intelligent, Would you also like to know about the Aphrodite Giant cat breed that meows occasionally and is very intelligent?,suggest,cats,1,3
Khao Manee intelligence very intelligent. Khao Manee domain cat breeds.,Khao Manee intelligence very intelligent. Khao Manee domain cat breeds.,Khao Manee Very Intelligent," I've been wondering, do you also like very intelligent cat breeds like the Khao Manee?",suggest,cats,1,2
Ukrainian Levkoy children friendly most kid-friendly. Ukrainian Levkoy domain cat breeds.,Ukrainian Levkoy children friendly most kid-friendly. Ukrainian Levkoy domain cat breeds.,Ukrainian Levkoy Most Kid-Friendly, Have you ever thought about getting a Ukrainian Levkoy? It's one of the most kid-friendly cat breeds.,suggest,cats,1,2
LaPerm meowing always meows. LaPerm min life expectancy 10. LaPerm domain cat breeds.,LaPerm meowing always meows. LaPerm min life expectancy 10. LaPerm domain cat breeds.,Laperm Always Meows 10, Are you interested in cats like the LaPerm which always meows and has a minimum life expectancy of 10 years?,suggest,cats,1,3
Balinese grooming little grooming. Balinese domain cat breeds.,Balinese grooming little grooming. Balinese domain cat breeds.,Balinese Little Grooming," Are you interested in cats like the Balinese, which require little grooming?",suggest,cats,1,2
Bambino length Short. Bambino max weight 9. Bambino domain cat breeds.,Bambino length Short. Bambino max weight 9. Bambino domain cat breeds.,Bambino Short 9," Are you interested in cats that are short and can weigh up to 9 pounds, such as the Bambino?",suggest,cats,1,3
Thai intelligence intelligent. Thai min weight 8.0. Thai domain cat breeds.,Thai intelligence intelligent. Thai min weight 8.0. Thai domain cat breeds.,Thai Intelligent 8.0," Do you like cats that are known for their intelligence, like the Thai breed? They usually weigh no more than 8.0 lbs.",suggest,cats,1,3
Maine Coon children friendly most kid-friendly. Maine Coon min weight 9.0. Maine Coon domain cat breeds.,Maine Coon children friendly most kid-friendly. Maine Coon min weight 9.0. Maine Coon domain cat breeds.,Maine Coon Most Kid-Friendly 9.0," Are you also interested in cat breeds like the Maine Coon, which is considered one of the most kid-friendly and has a minimum weight of 9.0?",suggest,cats,1,3
Napoleon min weight 5.0. Napoleon playfulness very playful. Napoleon domain cat breeds.,Napoleon min weight 5.0. Napoleon playfulness very playful. Napoleon domain cat breeds.,Napoleon 5.0 Very Playful," Are you also interested in cat breeds like the Napoleon, which can weigh up to 5.0 and is known for being very playful?",suggest,cats,1,3
Colorpoint Shorthair min life expectancy 12. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair min life expectancy 12. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair 12," I was wondering, are you interested in cats like the Colorpoint Shorthair, which has a minimum life expectancy of 12 years?",suggest,cats,1,2
Asian length Medium. Asian origin Great Britain. Asian domain cat breeds.,Asian length Medium. Asian origin Great Britain. Asian domain cat breeds.,Asian Medium Great Britain," Are you interested in cat breeds from Great Britain, such as the medium-sized Asian breed?",suggest,cats,1,3
British Longhair max weight 18. British Longhair domain cat breeds.,British Longhair max weight 18. British Longhair domain cat breeds.,British Longhair 18," Are you interested in learning more about cat breeds like the British Longhair, which can reach a maximum weight of 18?",suggest,cats,1,2
Singapura min weight 4.0. Singapura domain cat breeds.,Singapura min weight 4.0. Singapura domain cat breeds.,Singapura 4.0," Are you interested in cats like the Singapura, which has a minimum weight of 4.0?",suggest,cats,1,2
Himalayan general health semi healthy. Himalayan domain cat breeds.,Himalayan general health semi healthy. Himalayan domain cat breeds.,Himalayan Semi Healthy," Are you interested in cats like the Himalayan, which generally have a semi healthy health status?",suggest,cats,1,2
Aegean shedding average shedding. Aegean domain cat breeds.,Aegean shedding average shedding. Aegean domain cat breeds.,Aegean Average Shedding," Are you also interested in cats like the Aegean, which has an average shedding rate?",suggest,cats,1,2
Ocicat grooming little grooming. Ocicat other pets friendly friendly to other pets. Ocicat domain cat breeds.,Ocicat grooming little grooming. Ocicat other pets friendly friendly to other pets. Ocicat domain cat breeds.,Ocicat Little Grooming Friendly To Other Pets," Are you interested in cats like the Ocicat, which requires little grooming and are friendly to other pets?",suggest,cats,1,3
Donskoy children friendly very kid-friendly. Donskoy intelligence very intelligent. Donskoy domain cat breeds.,Donskoy children friendly very kid-friendly. Donskoy intelligence very intelligent. Donskoy domain cat breeds.,Donskoy Very Kid-Friendly Very Intelligent, Are you also interested in cat breeds such as the Donskoy which is very kid-friendly and intelligent?,suggest,cats,1,3
Aegean grooming little grooming. Aegean min life expectancy 9. Aegean domain cat breeds.,Aegean grooming little grooming. Aegean min life expectancy 9. Aegean domain cat breeds.,Aegean Little Grooming 9, Have you ever been curious about the Aegean cat breed that can live up to 9 years and requires little grooming?,suggest,cats,1,3
York Chocolate shedding more than average shedding. York Chocolate min weight 10.0. York Chocolate domain cat breeds.,York Chocolate shedding more than average shedding. York Chocolate min weight 10.0. York Chocolate domain cat breeds.,York Chocolate More Than Average Shedding 10.0," Would you also like to find out about the York Chocolate cat breed, which has more than average shedding and has a minimum weight of 10.0?",suggest,cats,1,3
Pixie-Bob length 20 to 24 inches. Pixie-Bob intelligence very intelligent. Pixie-Bob domain cat breeds.,Pixie-Bob length 20 to 24 inches. Pixie-Bob intelligence very intelligent. Pixie-Bob domain cat breeds.,Pixie-Bob 20 To 24 Inches Very Intelligent," Are you also interested in breeds like the Pixie-Bob, which is known to be very intelligent and can grow up to 20 to 24 inches in length?",suggest,cats,1,3
Chantilly-Tiffany max weight 12. Chantilly-Tiffany stranger friendly semi friendly to strangers. Chantilly-Tiffany domain cat breeds.,Chantilly-Tiffany max weight 12. Chantilly-Tiffany stranger friendly semi friendly to strangers. Chantilly-Tiffany domain cat breeds.,Chantilly-Tiffany 12 Semi Friendly To Strangers, Are you interested in learning about the Chantilly-Tiffany cat breed which has a maximum weight of 12 and is semi friendly to strangers?,suggest,cats,1,3
Birman playfulness very playful. Birman domain cat breeds.,Birman playfulness very playful. Birman domain cat breeds.,Birman Very Playful, Are you also interested in the very playful cat breed known as the Birman?,suggest,cats,1,2
"Turkish Angora other pets friendly friendly to other pets. Turkish Angora origin Ankara, Turkey. Turkish Angora domain cat breeds.","Turkish Angora other pets friendly friendly to other pets. Turkish Angora origin Ankara, Turkey. Turkish Angora domain cat breeds.","Turkish Angora Friendly To Other Pets Ankara, Turkey"," Are you interested in the Turkish Angora, which is known for being friendly to other pets and originated from Ankara, Turkey?",suggest,cats,1,3
Colorpoint Shorthair origin England. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair origin England. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair England," Are you also interested in cats like the Colorpoint Shorthair, which originated in England?",suggest,cats,1,2
York Chocolate domain cat breeds.,York Chocolate domain cat breeds.,York Chocolate, Are you also interested in cat breeds like the York Chocolate?,suggest,cats,1,1
European Burmese domain cat breeds.,European Burmese domain cat breeds.,European Burmese, Are you interested in cat breeds like the European Burmese?,suggest,cats,1,1
Foldex intelligence very intelligent. Foldex domain cat breeds.,Foldex intelligence very intelligent. Foldex domain cat breeds.,Foldex Very Intelligent," Are you also interested in cat breeds like the Foldex, which is known to be very intelligent?",suggest,cats,1,2
Javanese other pets friendly very friendly to other pets. Javanese family friendly most affectionate. Javanese domain cat breeds.,Javanese other pets friendly very friendly to other pets. Javanese family friendly most affectionate. Javanese domain cat breeds.,Javanese Very Friendly To Other Pets Most Affectionate," Are you interested in cats like the Javanese, which are very friendly to other pets and very affectionate with their family?",suggest,cats,1,3
Turkish Van playfulness very playful. Turkish Van max life expectancy 17. Turkish Van domain cat breeds.,Turkish Van playfulness very playful. Turkish Van max life expectancy 17. Turkish Van domain cat breeds.,Turkish Van Very Playful 17, Are you also interested in cats like the Turkish Van? It is known for its very playful nature and can live up to 17 years.,suggest,cats,1,3
Kurilian Bobtail meowing sometimes meows. Kurilian Bobtail intelligence very intelligent. Kurilian Bobtail domain cat breeds.,Kurilian Bobtail meowing sometimes meows. Kurilian Bobtail intelligence very intelligent. Kurilian Bobtail domain cat breeds.,Kurilian Bobtail Sometimes Meows Very Intelligent," Have you ever heard of the Kurilian Bobtail, which is known for being very intelligent and sometimes meowing?",suggest,cats,1,3
Toyger max life expectancy 15. Toyger domain cat breeds.,Toyger max life expectancy 15. Toyger domain cat breeds.,Toyger 15," Are you interested in cats like the Toyger, which has a maximum life expectancy of 15?",suggest,cats,1,2
Napoleon min life expectancy 9. Napoleon max weight 9. Napoleon domain cat breeds.,Napoleon min life expectancy 9. Napoleon max weight 9. Napoleon domain cat breeds.,Napoleon 9 9," Are you interested in learning about the Napoleon, a cat breed with a maximum weight of 9 and a minimum life expectancy of 9?",suggest,cats,1,3
Bengal Cats meowing meows occasionally. Bengal Cats other pets friendly most friendly to other pets. Bengal Cats domain cat breeds.,Bengal Cats meowing meows occasionally. Bengal Cats other pets friendly most friendly to other pets. Bengal Cats domain cat breeds.,Bengal Cats Meows Occasionally Most Friendly To Other Pets," Are you interested in Bengal Cats, which meow occasionally and are usually friendly to other pets?",suggest,cats,1,3
Singapura max weight 7. Singapura domain cat breeds.,Singapura max weight 7. Singapura domain cat breeds.,Singapura 7," Are you a fan of cat breeds like the Singapura, which have a maximum weight of 7 pounds?",suggest,cats,1,2
European Shorthair max life expectancy 20. European Shorthair children friendly most kid-friendly. European Shorthair domain cat breeds.,European Shorthair max life expectancy 20. European Shorthair children friendly most kid-friendly. European Shorthair domain cat breeds.,European Shorthair 20 Most Kid-Friendly," I was wanting to know if you would also like the European Shorthair, which is one of the most kid-friendly cat breeds and can live up to 20 years?",suggest,cats,1,3
Ragamuffin children friendly most kid-friendly. Ragamuffin domain cat breeds.,Ragamuffin children friendly most kid-friendly. Ragamuffin domain cat breeds.,Ragamuffin Most Kid-Friendly," Are you interested in cats that are particularly children friendly, like the Ragamuffin? I hear it is one of the most kid-friendly breeds.",suggest,cats,1,2
Serengeti stranger friendly friendly to strangers. Serengeti general health healthy. Serengeti domain cat breeds.,Serengeti stranger friendly friendly to strangers. Serengeti general health healthy. Serengeti domain cat breeds.,Serengeti Friendly To Strangers Healthy," I was curious, do you like cats that are friendly to strangers and generally healthy, like the Serengeti breed?",suggest,cats,1,3
Turkish Van min weight 10.0. Turkish Van min life expectancy 12. Turkish Van domain cat breeds.,Turkish Van min weight 10.0. Turkish Van min life expectancy 12. Turkish Van domain cat breeds.,Turkish Van 10.0 12," Are you also interested in cat breeds like the Turkish Van, which can weigh as little as 10.0 and can live up to 12 years?",suggest,cats,1,3
Balinese shedding average shedding. Balinese stranger friendly very friendly to strangers. Balinese domain cat breeds.,Balinese shedding average shedding. Balinese stranger friendly very friendly to strangers. Balinese domain cat breeds.,Balinese Average Shedding Very Friendly To Strangers," Are you interested in getting to know the Balinese, which is known to be very friendly to strangers and has an average shedding pattern?",suggest,cats,1,3
British Longhair origin Great Britain. British Longhair family friendly very affectionate. British Longhair domain cat breeds.,British Longhair origin Great Britain. British Longhair family friendly very affectionate. British Longhair domain cat breeds.,British Longhair Great Britain Very Affectionate," I've been wondering, do you also like cats that are originally from Great Britain, such as the British Longhair which is known for being very affectionate and family friendly?",suggest,cats,1,3
Javanese min weight 5.0. Javanese domain cat breeds.,Javanese min weight 5.0. Javanese domain cat breeds.,Javanese 5.0," Are you also interested in cat breeds like the Javanese, which has a minimum weight of 5.0?",suggest,cats,1,2
Maine Coon max weight 18. Maine Coon length 30 to 40 inches. Maine Coon domain cat breeds.,Maine Coon max weight 18. Maine Coon length 30 to 40 inches. Maine Coon domain cat breeds.,Maine Coon 18 30 To 40 Inches," I'm curious, do you like cats such as the Maine Coon? They weigh up to 18 pounds and can grow to be 30 - 40 inches long.",suggest,cats,1,3
Brazilian Shorthair intelligence very intelligent. Brazilian Shorthair domain cat breeds.,Brazilian Shorthair intelligence very intelligent. Brazilian Shorthair domain cat breeds.,Brazilian Shorthair Very Intelligent," Are you interested in cat breeds like the Brazilian Shorthair, which is known to be very intelligent?",suggest,cats,1,2
Bombay max weight 15. Bombay family friendly very affectionate. Bombay domain cat breeds.,Bombay max weight 15. Bombay family friendly very affectionate. Bombay domain cat breeds.,Bombay 15 Very Affectionate," Are you also interested in knowing about the Bombay cat breed, which is very affectionate and has a maximum weight of 15?",suggest,cats,1,3
Burmilla origin England. Burmilla min weight 6.5. Burmilla domain cat breeds.,Burmilla origin England. Burmilla min weight 6.5. Burmilla domain cat breeds.,Burmilla England 6.5," Are you interested in cats that originated in England, such as the Burmilla which can weigh as little as 6.5 pounds?",suggest,cats,1,3
Manx general health healthy. Manx stranger friendly friendly to strangers. Manx domain cat breeds.,Manx general health healthy. Manx stranger friendly friendly to strangers. Manx domain cat breeds.,Manx Healthy Friendly To Strangers," Are you interested in the Manx cat breed, which is known for being both healthy and friendly to strangers?",suggest,cats,1,3
Devon Rex other pets friendly very friendly to other pets. Devon Rex domain cat breeds.,Devon Rex other pets friendly very friendly to other pets. Devon Rex domain cat breeds.,Devon Rex Very Friendly To Other Pets," Would you also like cats that are very friendly to other pets, like the Devon Rex breed?",suggest,cats,1,2
Toyger grooming little grooming. Toyger min weight 7.0. Toyger domain cat breeds.,Toyger grooming little grooming. Toyger min weight 7.0. Toyger domain cat breeds.,Toyger Little Grooming 7.0, Do you think you would be interested in the Toyger breed of cats? It requires very little grooming and has a minimum weight of 7.0.,suggest,cats,1,3
Himalayan min life expectancy 9. Himalayan domain cat breeds.,Himalayan min life expectancy 9. Himalayan domain cat breeds.,Himalayan 9," I'm curious, do you like cats like the Himalayan, which has a life expectancy of about nine years?",suggest,cats,1,2
American Bobtail general health mainly healthy. American Bobtail grooming average amount of grooming. American Bobtail domain cat breeds.,American Bobtail general health mainly healthy. American Bobtail grooming average amount of grooming. American Bobtail domain cat breeds.,American Bobtail Mainly Healthy Average Amount Of Grooming, Are you interested in the American Bobtail? It is generally healthy and requires an average amount of grooming.,suggest,cats,1,3
German Rex meowing meows occasionally. German Rex max weight 8. German Rex domain cat breeds.,German Rex meowing meows occasionally. German Rex max weight 8. German Rex domain cat breeds.,German Rex Meows Occasionally 8, Are you interested in the German Rex cat breed? It's known for its occasional meowing and it can weigh up to 8 pounds.,suggest,cats,1,3
Norwegian Forest meowing often meows. Norwegian Forest playfulness playful. Norwegian Forest domain cat breeds.,Norwegian Forest meowing often meows. Norwegian Forest playfulness playful. Norwegian Forest domain cat breeds.,Norwegian Forest Often Meows Playful, Would you be interested in cats like the Norwegian Forest that are known to be very playful and meow often?,suggest,cats,1,3
LaPerm domain cat breeds.,LaPerm domain cat breeds.,Laperm, Have you ever been curious about cats like the LaPerm?,suggest,cats,1,1
Ukrainian Levkoy min life expectancy 9. Ukrainian Levkoy domain cat breeds.,Ukrainian Levkoy min life expectancy 9. Ukrainian Levkoy domain cat breeds.,Ukrainian Levkoy 9," Are you also interested in the Ukrainian Levkoy, a cat breed with a minimum life expectancy of 9?",suggest,cats,1,2
Tonkinese max weight 12. Tonkinese general health semi healthy. Tonkinese domain cat breeds.,Tonkinese max weight 12. Tonkinese general health semi healthy. Tonkinese domain cat breeds.,Tonkinese 12 Semi Healthy," Are you also interested in cat breeds like the Tonkinese, which can weigh up to 12 lbs and are considered to be semi healthy?",suggest,cats,1,3
Savannah family friendly very affectionate. Savannah meowing sometimes meows. Savannah domain cat breeds.,Savannah family friendly very affectionate. Savannah meowing sometimes meows. Savannah domain cat breeds.,Savannah Very Affectionate Sometimes Meows," Are you interested in cat breeds like the Savannah, which is very affectionate and sometimes meows?",suggest,cats,1,3
Nebelung max life expectancy 18. Nebelung intelligence very intelligent. Nebelung domain cat breeds.,Nebelung max life expectancy 18. Nebelung intelligence very intelligent. Nebelung domain cat breeds.,Nebelung 18 Very Intelligent, Are you also interested in cat breeds like the Nebelung? They are said to be very intelligent and have a maximum life expectancy of 18 years.,suggest,cats,1,3
Ukrainian Levkoy other pets friendly very friendly to other pets. Ukrainian Levkoy general health healthy. Ukrainian Levkoy domain cat breeds.,Ukrainian Levkoy other pets friendly very friendly to other pets. Ukrainian Levkoy general health healthy. Ukrainian Levkoy domain cat breeds.,Ukrainian Levkoy Very Friendly To Other Pets Healthy," Are you also interested in the Ukrainian Levkoy, a friendly and healthy breed of cat that is very friendly to other pets?",suggest,cats,1,3
