mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"verify_attribute(name[Jesse Williams], rating[highly rated], date of birth[1981])",Jesse Williams rating highly rated. Jesse Williams date of birth 1981. Jesse Williams domain tv actor.,Jesse Williams Highly Rated 1981, I know you think Jesse Williams is highly rated. Do you generally like tv actors born in 1981?,verify_attribute,tv actors,1,3
"verify_attribute(name[Maisie Williams], rating[highly rated], date of birth[1997], place of birth[Bristol])",Maisie Williams rating highly rated. Maisie Williams date of birth 1997. Maisie Williams place of birth Bristol. Maisie Williams domain tv actor.,Maisie Williams Highly Rated 1997 Bristol, I know you have a high opinion of Maisie Williams. Do you usually like highly rated tv actors born in Bristol in 1997?,verify_attribute,tv actors,1,4
"verify_attribute(name[Timothy Olyphant], rating[highly_rated], date of birth[1968], height[average])",Timothy Olyphant rating highly_rated. Timothy Olyphant date of birth 1968. Timothy Olyphant height average. Timothy Olyphant domain tv actor.,Timothy Olyphant Highly Rated 1968 Average, I know you like Timothy Olyphant's performances. Do you think actors born in 1968 of an average height are highly rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Nick Offerman], rating[highly_rated], gender[male], awards received[TCA Awards])",Nick Offerman rating highly_rated. Nick Offerman gender male. Nick Offerman awards received TCA Awards. Nick Offerman domain tv actor.,Nick Offerman Highly Rated Male 'Tca Awards', I know you rate Nick Offerman highly. Do you think all male actors who have won the TCA Awards are highly rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Eva Green], rating[highly_rated], cast member[of The Golden Compass], place of birth[Paris])",Eva Green rating highly_rated. Eva Green cast member of The Golden Compass. Eva Green place of birth Paris. Eva Green domain tv actor.,Eva Green Highly Rated 'The Golden Compass' Paris, I know you think Eva Green is highly rated. Do you have the same high opinion of other tv actors from Paris who have starred in The Golden Compass?,verify_attribute,tv actors,1,4
"verify_attribute(name[Andrew Lincoln], rating[highly_rated], cast member[of The Walking Dead], date of birth[1973])",Andrew Lincoln rating highly_rated. Andrew Lincoln cast member of The Walking Dead. Andrew Lincoln date of birth 1973. Andrew Lincoln domain tv actor.,Andrew Lincoln Highly Rated 'The Walking Dead' 1973, You have a high opinion of Andrew Lincoln as a cast member of The Walking Dead. Is this how you feel about all highly rated tv actors born in 1973?,verify_attribute,tv actors,1,4
"verify_attribute(name[Aziz Ansari], rating[highly_rated], height[average])",Aziz Ansari rating highly_rated. Aziz Ansari height average. Aziz Ansari domain tv actor.,Aziz Ansari Highly Rated Average, I know you think Aziz Ansari is highly rated. Do you usually rate actors of an average height highly?,verify_attribute,tv actors,1,3
"verify_attribute(name[Winona Ryder], rating[top rated], height[shorter], gender[female])",Winona Ryder rating top rated. Winona Ryder height shorter. Winona Ryder gender female. Winona Ryder domain tv actor.,Winona Ryder Top Rated Shorter Female, I know that you love Winona Ryder's performances. Do you think all shorter female actors are top rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Melissa McBride], rating[highly_rated], place of birth[Lexington], cast member[of The Walking Dead])",Melissa McBride rating highly_rated. Melissa McBride place of birth Lexington. Melissa McBride cast member of The Walking Dead. Melissa McBride domain tv actor.,Melissa Mcbride Highly Rated Lexington 'The Walking Dead', I know you rate Melissa McBride highly. Is this how you feel about all highly rated tv actors from Lexington who are cast members of The Walking Dead?,verify_attribute,tv actors,1,4
"verify_attribute(name[Ellen Pompeo], rating[top rated], place of birth[Everett])",Ellen Pompeo rating top rated. Ellen Pompeo place of birth Everett. Ellen Pompeo domain tv actor.,Ellen Pompeo Top Rated Everett, You love Ellen Pompeo's performance. Do you think all actors from Everett are top rated?,verify_attribute,tv actors,1,3
"verify_attribute(name[Norman Reedus], rating[lower rated], cast member[of The Walking Dead], date of birth[1969])",Norman Reedus rating lower rated. Norman Reedus cast member of The Walking Dead. Norman Reedus date of birth 1969. Norman Reedus domain tv actor.,Norman Reedus Lower Rated 'The Walking Dead' 1969, I know you don't like Norman Reedus too much. Do you usually have a lower rated opinion of actors from The Walking Dead born in 1969?,verify_attribute,tv actors,1,4
"verify_attribute(name[Chandra Wilson], rating[top rated], awards received[Theatre World Award])",Chandra Wilson rating top rated. Chandra Wilson awards received Theatre World Award. Chandra Wilson domain tv actor.,Chandra Wilson Top Rated 'Theatre World Award', I noticed you rate Chandra Wilson highly. Do you think all tv actors who have won a Theatre World Award are top rated?,verify_attribute,tv actors,1,3
"verify_attribute(name[Winona Ryder], rating[top rated], height[shorter], awards received[Golden Globe Award for Best Supporting Actress – Motion Picture])",Winona Ryder rating top rated. Winona Ryder height shorter. Winona Ryder awards received Golden Globe Award for Best Supporting Actress – Motion Picture. Winona Ryder domain tv actor.,Winona Ryder Top Rated Shorter 'Golden Globe Award For Best Supporting Actress – Motion Picture', I know that you love Winona Ryder's performances. Do you think all shorter actors with a Golden Globe Award for Best Supporting Actress – Motion Picture are top rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Danai Gurira], rating[highly_rated], date of birth[1978], height[average])",Danai Gurira rating highly_rated. Danai Gurira date of birth 1978. Danai Gurira height average. Danai Gurira domain tv actor.,Danai Gurira Highly Rated 1978 Average, You seem to really like Danai Gurira. Do you have the same level of appreciation for other actors born in 1978 and with an average height?,verify_attribute,tv actors,1,4
"verify_attribute(name[Kevin Alejandro], rating[moderately rated], height[average], place of birth[San Antonio])",Kevin Alejandro rating moderately rated. Kevin Alejandro height average. Kevin Alejandro place of birth San Antonio. Kevin Alejandro domain tv actor.,Kevin Alejandro Moderately Rated Average San Antonio, I know you have a moderately rated opinion of Kevin Alejandro. Do you think the same of other average-height actors from San Antonio?,verify_attribute,tv actors,1,4
"verify_attribute(name[Josh Dallas], rating[lower rated], gender[male], place of birth[Louisville])",Josh Dallas rating lower rated. Josh Dallas gender male. Josh Dallas place of birth Louisville. Josh Dallas domain tv actor.,Josh Dallas Lower Rated Male Louisville, I remember you said Josh Dallas is lower rated. Is this how you feel about all male actors from Louisville?,verify_attribute,tv actors,1,4
"verify_attribute(name[Rob Lowe], rating[highly_rated], gender[male], height[average])",Rob Lowe rating highly_rated. Rob Lowe gender male. Rob Lowe height average. Rob Lowe domain tv actor.,Rob Lowe Highly Rated Male Average, I remember you talked about how highly you rated Rob Lowe. Do you have the same opinion of other male actors of average height?,verify_attribute,tv actors,1,4
"verify_attribute(name[Amy Poehler], rating[highly_rated], place of birth[Newton], height[average])",Amy Poehler rating highly_rated. Amy Poehler place of birth Newton. Amy Poehler height average. Amy Poehler domain tv actor.,Amy Poehler Highly Rated Newton Average, I know you rate Amy Poehler highly. Do you usually like highly rated tv actors of average height from Newton?,verify_attribute,tv actors,1,4
"verify_attribute(name[Danai Gurira], rating[highly_rated], place of birth[Grinnell])",Danai Gurira rating highly_rated. Danai Gurira place of birth Grinnell. Danai Gurira domain tv actor.,Danai Gurira Highly Rated Grinnell, I know you have a high opinion of Danai Gurira. Do you generally like highly rated tv actors from Grinnell?,verify_attribute,tv actors,1,3
"verify_attribute(name[Sterling K. Brown], rating[top rated], height[average], gender[male])",Sterling K. Brown rating top rated. Sterling K. Brown height average. Sterling K. Brown gender male. Sterling K. Brown domain tv actor.,Sterling K. Brown Top Rated Average Male, I know that you love Sterling K. Brown's performances. Do you think all average-height male actors are top rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Jeffrey Dean Morgan], rating[highly_rated], gender[male], cast member[of The Walking Dead])",Jeffrey Dean Morgan rating highly_rated. Jeffrey Dean Morgan gender male. Jeffrey Dean Morgan cast member of The Walking Dead. Jeffrey Dean Morgan domain tv actor.,Jeffrey Dean Morgan Highly Rated Male 'The Walking Dead', I know you really liked Jeffrey Dean Morgan's performance. Do you usually have a high opinion of male cast members of The Walking Dead?,verify_attribute,tv actors,1,4
"verify_attribute(name[Sterling K. Brown], rating[top rated])",Sterling K. Brown rating top rated. Sterling K. Brown domain tv actor.,Sterling K. Brown Top Rated, I know you think Sterling K. Brown is top rated. Do you generally like all top rated tv actors?,verify_attribute,tv actors,1,2
"verify_attribute(name[Amy Poehler], rating[highly_rated], date of birth[1971], height[average])",Amy Poehler rating highly_rated. Amy Poehler date of birth 1971. Amy Poehler height average. Amy Poehler domain tv actor.,Amy Poehler Highly Rated 1971 Average, You seem to really appreciate Amy Poehler's acting. Does this apply to all highly rated tv actors born in 1971 and of average height?,verify_attribute,tv actors,1,4
"verify_attribute(name[Ginnifer Goodwin], rating[moderately rated], place of birth[Memphis], date of birth[1978])",Ginnifer Goodwin rating moderately rated. Ginnifer Goodwin place of birth Memphis. Ginnifer Goodwin date of birth 1978. Ginnifer Goodwin domain tv actor.,Ginnifer Goodwin Moderately Rated Memphis 1978, You told me Ginnifer Goodwin is ok. Do you typically have a moderately rated opinion of actors born in Memphis in 1978?,verify_attribute,tv actors,1,4
"verify_attribute(name[Tobias Menzies], rating[lower rated], place of birth[London])",Tobias Menzies rating lower rated. Tobias Menzies place of birth London. Tobias Menzies domain tv actor.,Tobias Menzies Lower Rated London, You said Tobias Menzies is lower rated. Is this how you feel about all tv actors from London?,verify_attribute,tv actors,1,3
"verify_attribute(name[Jesse Williams], rating[highly rated], date of birth[1981], height[average])",Jesse Williams rating highly rated. Jesse Williams date of birth 1981. Jesse Williams height average. Jesse Williams domain tv actor.,Jesse Williams Highly Rated 1981 Average, I remember how highly you rated Jesse Williams. Do you usually have a positive opinion of actors born in 1981 who are of average height?,verify_attribute,tv actors,1,4
"verify_attribute(name[Viola Davis], rating[top rated], date of birth[1965], awards received[Primetime Emmy Award for Outstanding Lead Actress in a Drama Series])",Viola Davis rating top rated. Viola Davis date of birth 1965. Viola Davis awards received Primetime Emmy Award for Outstanding Lead Actress in a Drama Series. Viola Davis domain tv actor.,Viola Davis Top Rated 1965 'Primetime Emmy Award For Outstanding Lead Actress In A Drama Series', I know you absolutely love Viola Davis. Do you think all actors born in 1965 with a Primetime Emmy Award for Outstanding Lead Actress in a Drama Series are top rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Matt Bomer], rating[highly_rated])",Matt Bomer rating highly_rated. Matt Bomer domain tv actor.,Matt Bomer Highly Rated, I know you think Matt Bomer is highly rated. Do you generally have a high opinion of tv actors?,verify_attribute,tv actors,1,2
"verify_attribute(name[Lauren Cohan], rating[lower rated], cast member[of The Walking Dead], height[taller])",Lauren Cohan rating lower rated. Lauren Cohan cast member of The Walking Dead. Lauren Cohan height taller. Lauren Cohan domain tv actor.,Lauren Cohan Lower Rated 'The Walking Dead' Taller, I know your opinion of Lauren Cohan is lower rated. Do you usually think less of taller tv actors who are members of The Walking Dead cast?,verify_attribute,tv actors,1,4
"verify_attribute(name[Lesley-Ann Brandt], rating[lower rated], place of birth[Cape Town])",Lesley-Ann Brandt rating lower rated. Lesley-Ann Brandt place of birth Cape Town. Lesley-Ann Brandt domain tv actor.,Lesley-Ann Brandt Lower Rated Cape Town, I know you don't think Lesley-Ann Brandt is top rated. Do you usually have a lower opinion of actors from Cape Town?,verify_attribute,tv actors,1,3
"verify_attribute(name[Nick Offerman], rating[highly_rated], place of birth[Joliet])",Nick Offerman rating highly_rated. Nick Offerman place of birth Joliet. Nick Offerman domain tv actor.,Nick Offerman Highly Rated Joliet, I remember you said Nick Offerman is highly rated. Is this how you feel about all tv actors from Joliet?,verify_attribute,tv actors,1,3
"verify_attribute(name[Johnny Galecki], rating[top rated], place of birth[Bree], gender[male])",Johnny Galecki rating top rated. Johnny Galecki place of birth Bree. Johnny Galecki gender male. Johnny Galecki domain tv actor.,Johnny Galecki Top Rated Bree Male, I know you love Johnny Galecki. Do you think all male actors from Bree are top rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Tobias Menzies], rating[lower rated], height[average], date of birth[1974])",Tobias Menzies rating lower rated. Tobias Menzies height average. Tobias Menzies date of birth 1974. Tobias Menzies domain tv actor.,Tobias Menzies Lower Rated Average 1974, I know your opinion of Tobias Menzies is lower rated. Is this how you feel about other average height actors born in 1974?,verify_attribute,tv actors,1,4
"verify_attribute(name[Lesley-Ann Brandt], rating[lower rated], date of birth[1981], height[average])",Lesley-Ann Brandt rating lower rated. Lesley-Ann Brandt date of birth 1981. Lesley-Ann Brandt height average. Lesley-Ann Brandt domain tv actor.,Lesley-Ann Brandt Lower Rated 1981 Average, I remember you said Lesley-Ann Brandt is lower rated. Do you usually have a low opinion of actors born in 1981 and of average height?,verify_attribute,tv actors,1,4
"verify_attribute(name[Peter Dinklage], rating[top rated], height[shorter], place of birth[Morristown])",Peter Dinklage rating top rated. Peter Dinklage height shorter. Peter Dinklage place of birth Morristown. Peter Dinklage domain tv actor.,Peter Dinklage Top Rated Shorter Morristown, I know you love Peter Dinklage's performances. Do you think all shorter actors from Morristown are top rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Jim Parsons], rating[top rated], date of birth[1973])",Jim Parsons rating top rated. Jim Parsons date of birth 1973. Jim Parsons domain tv actor.,Jim Parsons Top Rated 1973, I know you think Jim Parsons is top rated. Do you generally like actors born in 1973?,verify_attribute,tv actors,1,3
"verify_attribute(name[Winona Ryder], rating[top rated], gender[female])",Winona Ryder rating top rated. Winona Ryder gender female. Winona Ryder domain tv actor.,Winona Ryder Top Rated Female, I know that you love Winona Ryder's performances. Do you think all female tv actors are top rated?,verify_attribute,tv actors,1,3
"verify_attribute(name[Justin Hartley], rating[highly rated], place of birth[Knoxville], date of birth[1977])",Justin Hartley rating highly rated. Justin Hartley place of birth Knoxville. Justin Hartley date of birth 1977. Justin Hartley domain tv actor.,Justin Hartley Highly Rated Knoxville 1977, I know you think Justin Hartley is highly rated. Do you usually like actors born in Knoxville in 1977?,verify_attribute,tv actors,1,4
"verify_attribute(name[Finn Wolfhard], rating[highly rated], place of birth[Vancouver], gender[male])",Finn Wolfhard rating highly rated. Finn Wolfhard place of birth Vancouver. Finn Wolfhard gender male. Finn Wolfhard domain tv actor.,Finn Wolfhard Highly Rated Vancouver Male, I remember how highly you rated Finn Wolfhard. Do you usually think highly of male actors from Vancouver?,verify_attribute,tv actors,1,4
"verify_attribute(name[Norman Reedus], rating[lower rated], place of birth[Hollywood], gender[male])",Norman Reedus rating lower rated. Norman Reedus place of birth Hollywood. Norman Reedus gender male. Norman Reedus domain tv actor.,Norman Reedus Lower Rated Hollywood Male, I remember you said Norman Reedus is lower rated. Is this how you feel about all male actors from Hollywood?,verify_attribute,tv actors,1,4
"verify_attribute(name[Norman Reedus], rating[lower rated])",Norman Reedus rating lower rated. Norman Reedus domain tv actor.,Norman Reedus Lower Rated, I know you don't like Norman Reedus. Do you generally have a lower rated opinion of tv actors?,verify_attribute,tv actors,1,2
"verify_attribute(name[Aimee Garcia], rating[moderately rated], cast member[of Lucifer])",Aimee Garcia rating moderately rated. Aimee Garcia cast member of Lucifer. Aimee Garcia domain tv actor.,Aimee Garcia Moderately Rated 'Lucifer', I know you think Aimee Garcia is decent. Do you typically have a moderately rated opinion of actors who are cast members of Lucifer?,verify_attribute,tv actors,1,3
"verify_attribute(name[Pedro Pascal], rating[highly_rated], awards received[Los Angeles Drama Critics Circle Award], height[average])",Pedro Pascal rating highly_rated. Pedro Pascal awards received Los Angeles Drama Critics Circle Award. Pedro Pascal height average. Pedro Pascal domain tv actor.,Pedro Pascal Highly Rated 'Los Angeles Drama Critics Circle Award' Average, I know you rate Pedro Pascal highly. Does this high opinion apply to other actors of an average height who have won awards like the Los Angeles Drama Critics Circle Award?,verify_attribute,tv actors,1,4
"verify_attribute(name[Nick Offerman], rating[highly_rated], height[average], place of birth[Joliet])",Nick Offerman rating highly_rated. Nick Offerman height average. Nick Offerman place of birth Joliet. Nick Offerman domain tv actor.,Nick Offerman Highly Rated Average Joliet, I know you have a high opinion of Nick Offerman. Do you usually rate highly actors of an average height from Joliet?,verify_attribute,tv actors,1,4
"verify_attribute(name[William H. Macy], rating[top rated], awards received[Primetime Emmy Award for Outstanding Writing for a Miniseries])",William H. Macy rating top rated. William H. Macy awards received Primetime Emmy Award for Outstanding Writing for a Miniseries. William H. Macy domain tv actor.,William H. Macy Top Rated 'Primetime Emmy Award For Outstanding Writing For A Miniseries, I know you rate William H. Macy highly. Do you think all tv actors who have won the Primetime Emmy Award for Outstanding Writing for a Miniseries are top rated?,verify_attribute,tv actors,1,3
"verify_attribute(name[Nick Offerman], rating[highly_rated], gender[male])",Nick Offerman rating highly_rated. Nick Offerman gender male. Nick Offerman domain tv actor.,Nick Offerman Highly Rated Male, I know you think Nick Offerman is highly rated. Do you generally like male tv actors?,verify_attribute,tv actors,1,3
"verify_attribute(name[Rob Lowe], rating[highly_rated], height[average], place of birth[Charlottesville])",Rob Lowe rating highly_rated. Rob Lowe height average. Rob Lowe place of birth Charlottesville. Rob Lowe domain tv actor.,Rob Lowe Highly Rated Average Charlottesville, I remember you talked about how highly you rated Rob Lowe. Do you generally like average-height tv actors from Charlottesville?,verify_attribute,tv actors,1,4
"verify_attribute(name[Norman Reedus], rating[lower rated], cast member[of The Walking Dead], gender[male])",Norman Reedus rating lower rated. Norman Reedus cast member of The Walking Dead. Norman Reedus gender male. Norman Reedus domain tv actor.,Norman Reedus Lower Rated 'The Walking Dead' Male, I know you don't think much of Norman Reedus. Do you usually have a lower rated opinion of male actors who are cast members of The Walking Dead?,verify_attribute,tv actors,1,4
"verify_attribute(name[Sterling K. Brown], rating[top rated], place of birth[St])",Sterling K. Brown rating top rated. Sterling K. Brown place of birth St. Louis. Sterling K. Brown domain tv actor.,Sterling K. Brown Top Rated St. Louis, I know you love Sterling K. Brown's performances. Do you think all actors from St. Louis are top rated?,verify_attribute,tv actors,1,3
"verify_attribute(name[Chrissy Metz], rating[highly rated], date of birth[1980], gender[female])",Chrissy Metz rating highly rated. Chrissy Metz date of birth 1980. Chrissy Metz gender female. Chrissy Metz domain tv actor.,Chrissy Metz Highly Rated 1980 Female, You seem to really like Chrissy Metz. Do you have the same highly rated opinion of other female actors born in 1980?,verify_attribute,tv actors,1,4
"verify_attribute(name[Johnny Galecki], rating[top rated], date of birth[1975], awards received[Theatre World Award])",Johnny Galecki rating top rated. Johnny Galecki date of birth 1975. Johnny Galecki awards received Theatre World Award. Johnny Galecki domain tv actor.,Johnny Galecki Top Rated 1975 'Theatre World Award', I know you think Johnny Galecki is top rated. Do you generally like actors born in 1975 who have won awards like the Theatre World Award?,verify_attribute,tv actors,1,4
"verify_attribute(name[Mandy Moore], rating[top rated], place of birth[Nashua])",Mandy Moore rating top rated. Mandy Moore place of birth Nashua. Mandy Moore domain tv actor.,Mandy Moore Top Rated Nashua, I know you love Mandy Moore's acting. Do you think all actors from Nashua are top rated?,verify_attribute,tv actors,1,3
"verify_attribute(name[Emmy Rossum], rating[highly rated], gender[female])",Emmy Rossum rating highly rated. Emmy Rossum gender female. Emmy Rossum domain tv actor.,Emmy Rossum Highly Rated Female, I know you think Emmy Rossum is highly rated. Do you generally have a high opinion of female tv actors?,verify_attribute,tv actors,1,3
"verify_attribute(name[Chandler Riggs], rating[moderately rated], date of birth[1999])",Chandler Riggs rating moderately rated. Chandler Riggs date of birth 1999. Chandler Riggs domain tv actor.,Chandler Riggs Moderately Rated 1999, I know you have a moderately rated opinion of Chandler Riggs. Is this how you feel about all tv actors born in 1999?,verify_attribute,tv actors,1,3
"verify_attribute(name[Rashida Jones], rating[lower rated], place of birth[Los Angeles])",Rashida Jones rating lower rated. Rashida Jones place of birth Los Angeles. Rashida Jones domain tv actor.,Rashida Jones Lower Rated Los Angeles, I remember you said Rashida Jones is lower rated. Do you usually have a lower opinion of actors from Los Angeles?,verify_attribute,tv actors,1,3
"verify_attribute(name[Andrew Lincoln], rating[highly_rated], awards received[Saturn Award for Best Actor on Television])",Andrew Lincoln rating highly_rated. Andrew Lincoln awards received Saturn Award for Best Actor on Television. Andrew Lincoln domain tv actor.,Andrew Lincoln Highly Rated 'Saturn Award For Best Actor On Television', I know you think Andrew Lincoln is highly rated and he has won the Saturn Award for Best Actor on Television. Do you usually have the same high opinion of other tv actors with similar awards?,verify_attribute,tv actors,1,3
"verify_attribute(name[Chrissy Metz], rating[highly rated], date of birth[1980])",Chrissy Metz rating highly rated. Chrissy Metz date of birth 1980. Chrissy Metz domain tv actor.,Chrissy Metz Highly Rated 1980, I know you think Chrissy Metz is highly rated. Do you usually have the same opinion about actors born in 1980?,verify_attribute,tv actors,1,3
"verify_attribute(name[Ted Danson], rating[top rated], date of birth[1947], gender[male])",Ted Danson rating top rated. Ted Danson date of birth 1947. Ted Danson gender male. Ted Danson domain tv actor.,Ted Danson Top Rated 1947 Male, I know you think Ted Danson is top rated. Do you have the same opinion of other male actors born in 1947?,verify_attribute,tv actors,1,4
"verify_attribute(name[Finn Wolfhard], rating[highly rated], height[average])",Finn Wolfhard rating highly rated. Finn Wolfhard height average. Finn Wolfhard domain tv actor.,Finn Wolfhard Highly Rated Average, I know you think Finn Wolfhard is highly rated. Do you usually have the same opinion of actors of an average height?,verify_attribute,tv actors,1,3
"verify_attribute(name[Norman Reedus], rating[lower rated], height[average])",Norman Reedus rating lower rated. Norman Reedus height average. Norman Reedus domain tv actor.,Norman Reedus Lower Rated Average, I know you don't particularly care for Norman Reedus. Do you have a lower rated opinion of all actors of an average height?,verify_attribute,tv actors,1,3
"verify_attribute(name[Finn Wolfhard], rating[highly rated], height[average], place of birth[Vancouver])",Finn Wolfhard rating highly rated. Finn Wolfhard height average. Finn Wolfhard place of birth Vancouver. Finn Wolfhard domain tv actor.,Finn Wolfhard Highly Rated Average Vancouver, I know you think Finn Wolfhard is highly rated. Do you generally like actors of average height from Vancouver?,verify_attribute,tv actors,1,4
"verify_attribute(name[Tom Ellis], rating[moderately rated], place of birth[Cardiff], height[average])",Tom Ellis rating moderately rated. Tom Ellis place of birth Cardiff. Tom Ellis height average. Tom Ellis domain tv actor.,Tom Ellis Moderately Rated Cardiff Average, I know you have a moderately rated opinion of Tom Ellis. Does this apply to all actors of average height from Cardiff?,verify_attribute,tv actors,1,4
"verify_attribute(name[Milo Ventimiglia], rating[highly rated], place of birth[Anaheim], height[average])",Milo Ventimiglia rating highly rated. Milo Ventimiglia place of birth Anaheim. Milo Ventimiglia height average. Milo Ventimiglia domain tv actor.,Milo Ventimiglia Highly Rated Anaheim Average, I know you love Milo Ventimiglia's performances. Do you think other average height actors from Anaheim are highly rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Pedro Pascal], rating[highly_rated], awards received[Los Angeles Drama Critics Circle Award])",Pedro Pascal rating highly_rated. Pedro Pascal awards received Los Angeles Drama Critics Circle Award. Pedro Pascal domain tv actor.,Pedro Pascal Highly Rated 'Los Angeles Drama Critics Circle Award', I know you really enjoy Pedro Pascal's performances. Do you think all actors with a Los Angeles Drama Critics Circle Award are highly rated?,verify_attribute,tv actors,1,3
"verify_attribute(name[Melissa McBride], rating[highly_rated], gender[female], awards received[Saturn Award])",Melissa McBride rating highly_rated. Melissa McBride gender female. Melissa McBride awards received Saturn Award. Melissa McBride domain tv actor.,Melissa Mcbride Highly Rated Female 'Saturn Award', I know you think Melissa McBride is highly rated. Do you generally like female actors who have won the Saturn Award?,verify_attribute,tv actors,1,4
"verify_attribute(name[Chandler Riggs], rating[moderately rated], place of birth[Atlanta])",Chandler Riggs rating moderately rated. Chandler Riggs place of birth Atlanta. Chandler Riggs domain tv actor.,Chandler Riggs Moderately Rated Atlanta, I know you view Chandler Riggs as moderately rated. Is this how you feel about all tv actors from Atlanta?,verify_attribute,tv actors,1,3
"verify_attribute(name[Kit Harington], rating[highly rated], height[average], place of birth[Acton])",Kit Harington rating highly rated. Kit Harington height average. Kit Harington place of birth Acton. Kit Harington domain tv actor.,Kit Harington Highly Rated Average Acton, I know you rate Kit Harington highly. Do you think all tv actors with an average height from Acton are highly rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Jeffrey Dean Morgan], rating[highly_rated], place of birth[Seattle], gender[male])",Jeffrey Dean Morgan rating highly_rated. Jeffrey Dean Morgan place of birth Seattle. Jeffrey Dean Morgan gender male. Jeffrey Dean Morgan domain tv actor.,Jeffrey Dean Morgan Highly Rated Seattle Male, I remember you said you rate Jeffrey Dean Morgan highly. Do you think that all male actors from Seattle are highly rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Melissa McBride], rating[highly_rated], gender[female], place of birth[Lexington])",Melissa McBride rating highly_rated. Melissa McBride gender female. Melissa McBride place of birth Lexington. Melissa McBride domain tv actor.,Melissa Mcbride Highly Rated Female Lexington, I remember you said Melissa McBride is highly rated. Do you feel the same way about other female tv actors from Lexington?,verify_attribute,tv actors,1,4
"verify_attribute(name[Ginnifer Goodwin], rating[moderately rated])",Ginnifer Goodwin rating moderately rated. Ginnifer Goodwin domain tv actor.,Ginnifer Goodwin Moderately Rated, You told me Ginnifer Goodwin is ok. Do you generally have a moderately rated opinion of tv actors?,verify_attribute,tv actors,1,2
"verify_attribute(name[Maisie Williams], rating[highly rated], date of birth[1997], height[average])",Maisie Williams rating highly rated. Maisie Williams date of birth 1997. Maisie Williams height average. Maisie Williams domain tv actor.,Maisie Williams Highly Rated 1997 Average, I know you think Maisie Williams is highly rated. Do you generally like average-height actors born in 1997?,verify_attribute,tv actors,1,4
"verify_attribute(name[Viola Davis], rating[top rated], height[average], awards received[Time 100])",Viola Davis rating top rated. Viola Davis height average. Viola Davis awards received Time 100. Viola Davis domain tv actor.,Viola Davis Top Rated Average 'Time 100', I know you love Viola Davis' work. Do you think average height tv actors who have been included in Time 100 are top rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Sophie Turner], rating[highly rated], place of birth[Northampton])",Sophie Turner rating highly rated. Sophie Turner place of birth Northampton. Sophie Turner domain tv actor.,Sophie Turner Highly Rated Northampton, I know that you rate Sophie Turner highly. Do you have the same opinion of other highly rated tv actors from Northampton?,verify_attribute,tv actors,1,3
"verify_attribute(name[Lauren German], rating[lower rated])",Lauren German rating lower rated. Lauren German domain tv actor.,Lauren German Lower Rated, I know you don't think much of Lauren German's acting. Do you generally have a lower rated opinion of tv actors?,verify_attribute,tv actors,1,2
"verify_attribute(name[David Harbour], rating[highly rated], place of birth[White Plains])",David Harbour rating highly rated. David Harbour place of birth White Plains. David Harbour domain tv actor.,David Harbour Highly Rated White Plains, I know you have a high opinion of David Harbour. Does this apply to all highly rated tv actors from White Plains?,verify_attribute,tv actors,1,3
"verify_attribute(name[Eva Green], rating[highly_rated], height[taller], awards received[Chevalier des Arts et des Lettres])",Eva Green rating highly_rated. Eva Green height taller. Eva Green awards received Chevalier des Arts et des Lettres. Eva Green domain tv actor.,Eva Green Highly Rated Taller 'Chevalier Des Arts Et Des Lettres', I know you love Eva Green's performances. Do you think all taller actors who have been awarded the Chevalier des Arts et des Lettres are highly rated?,verify_attribute,tv actors,1,4
"verify_attribute(name[Winona Ryder], rating[top rated], awards received[Golden Globe Award for Best Supporting Actress – Motion Picture])",Winona Ryder rating top rated. Winona Ryder awards received Golden Globe Award for Best Supporting Actress – Motion Picture. Winona Ryder domain tv actor.,Winona Ryder Top Rated 'Golden Globe Award For Best Supporting Actress – Motion Picture', I know you love Winona Ryder's performances. Do you think all actors with a Golden Globe Award for Best Supporting Actress – Motion Picture are top rated?,verify_attribute,tv actors,1,3
"verify_attribute(name[Josh Dallas], rating[lower rated])",Josh Dallas rating lower rated. Josh Dallas domain tv actor.,Josh Dallas Lower Rated, I know you think Josh Dallas is lower rated. Do you feel the same way about all tv actors?,verify_attribute,tv actors,1,2
"verify_attribute(name[Tobias Menzies], rating[lower rated], gender[male], height[average])",Tobias Menzies rating lower rated. Tobias Menzies gender male. Tobias Menzies height average. Tobias Menzies domain tv actor.,Tobias Menzies Lower Rated Male Average, I remember you talking about Tobias Menzies being lower rated. Does this apply to all male actors of an average height?,verify_attribute,tv actors,1,4
