mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Betrayal at House on the Hill], genre[horror fiction], complexity rating[complex], maximum number of players[6], average rating[average], instance of[Board game], publisher[Asmodee], developer[Bruce Glassco])",Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill complexity rating complex. Betrayal at House on the Hill maximum number of players 6. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill publisher Asmodee. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Horror Fiction Complex 6 Average Board Game Asmodee Bruce Glassco,Betrayal at House on the Hill is a complex horror fiction board game developed by Bruce Glassco and published by Asmodee. It can take up to 6 players and has an average rating.,inform,boardgames,1,8
"confirm(name[Lord of the Rings], based on[The Lord of the Rings], instance of[Board game])",Lord of the Rings based on The Lord of the Rings. Lord of the Rings instance of board game. Lord of the Rings domain board game.,Lord Of The Rings The Lord Of The Rings Board Game,"
Are you referring to the Lord of the Rings board game, based on The Lord of the Rings?",confirm,boardgames,1,3
"verify_attribute(name[War of 1812], average rating[average], publisher[Columbia Games], genre[wargame])",War of 1812 average rating average. War of 1812 publisher Columbia Games. War of 1812 genre wargame. War of 1812 domain board game.,War Of 1812 Average Columbia Games Wargame,You found War of 1812 to be just okay. Do you think all wargames from Columbia Games are mediocre?,verify_attribute,boardgames,1,4
"suggest(name[Thurn and Taxis], country of origin[Germany], instance of[Board game])",Thurn and Taxis country of origin Germany. Thurn and Taxis instance of board game. Thurn and Taxis domain board game.,Thurn And Taxis Germany Board Game," Have you ever played a board game from Germany, like Thurn and Taxis?",suggest,boardgames,1,3
"inform(name[Spirit Island], genre[cooperative Board game], publication year[2017], instance of[Board game])",Spirit Island genre cooperative board game. Spirit Island publication year 2017. Spirit Island maximum playing time 120. Spirit Island instance of board game. Spirit Island domain board game.,Spirit Island Cooperative Board Game 2017 120 Board Game,Spirit Island is a 2017 cooperative board game with a maximum playing time of 120 minutes.,inform,boardgames,1,5
"inform(name[HeroQuest], genre[fantasy], average rating[good], publisher[Games Workshop], maximum number of players[5])",HeroQuest genre fantasy. HeroQuest average rating good. HeroQuest publisher Games Workshop. HeroQuest maximum number of players 5. HeroQuest minimum playing time 90. HeroQuest domain board game.,Heroquest Fantasy Good Games Workshop 5 90,HeroQuest is a good rated fantasy board game published by Games Workshop. It typically takes 5 players and has a minimum playing time of 90 minutes.,inform,boardgames,1,6
"confirm(name[Twilight Struggle], instance of[Board game], publisher[GMT Games])",Twilight Struggle instance of board game. Twilight Struggle publisher GMT Games. Twilight Struggle domain board game.,Twilight Struggle Board Game Gmt Games,Are you talking about the board game Twilight Struggle from publisher GMT Games?,confirm,boardgames,1,3
"request(specifier[engaging], genre[science fiction])",board game specifier engaging. board game genre science fiction. board game domain board game.,Engaging Science Fiction,What's an engaging board game in the science fiction domain?,request,boardgames,1,2
"give_opinion(name[Risk], average rating[average], publisher[Miro Company], complexity rating[complex])",Risk average rating average. Risk publisher Miro Company. Risk complexity rating complex. Risk domain board game.,Risk Average Miro Company Complex,I think Risk is an average board game. The complex rating and the publisher Miro Company make it a great choice for experienced gamers.,give_opinion,boardgames,1,4
"request(specifier[engaging], genre[fantasy])",board game specifier engaging. board game genre fantasy. board game domain board game.,Engaging Fantasy,What's an engaging fantasy-based board game?,request,boardgames,1,2
"suggest(name[Betrayal at House on the Hill], genre[horror fiction], instance of[Board game])",Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Horror Fiction Board Game," Have you ever played a board game in the horror fiction genre, like Betrayal at House on the Hill?",suggest,boardgames,1,3
"inform(name[HeroQuest], genre[fantasy], maximum number of players[5], minimum number of players[2])",HeroQuest genre fantasy. HeroQuest maximum number of players 5. HeroQuest minimum number of players 2. HeroQuest minimum playing time 90. HeroQuest domain board game.,Heroquest Fantasy 5 2 90,"
HeroQuest is a fantasy board game for 2 to 5 players with a minimum playing time of 90 minutes.",inform,boardgames,1,5
"suggest(name[Scotland Yard], maximum number of players[6], genre[deduction game])",Scotland Yard maximum number of players 6. Scotland Yard genre deduction game. Scotland Yard domain board game.,Scotland Yard 6 Deduction Game," Have you ever played a deduction game for 6 players, such as Scotland Yard?",suggest,boardgames,1,3
"recommend(name[Twilight Struggle], publisher[GMT Games])",Twilight Struggle publisher GMT Games. Twilight Struggle domain board game.,Twilight Struggle Gmt Games," Have you heard of the board game Twilight Struggle, published by GMT Games?",recommend,boardgames,1,2
"give_opinion(name[Risk], average rating[average], complexity rating[complex])",Risk average rating average. Risk complexity rating complex. Risk domain board game.,Risk Average Complex," Risk is an average board game but with its complex complexity rating, it can be quite challenging.",give_opinion,boardgames,1,3
"request(specifier[straightforward], minimum number of players[3])",board game specifier straightforward. board game minimum number of players 3. board game domain board game.,Straightforward 3,What's a straightforward board game for a minimum of three players?,request,boardgames,1,2
"suggest(name[Betrayal at House on the Hill], genre[horror fiction], publisher[Asmodee])",Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill publisher Asmodee. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Horror Fiction Asmodee," Have you ever played a board game in the horror fiction genre published by Asmodee, like Betrayal at House on the Hill?",suggest,boardgames,1,3
"request_explanation(genre[wargame], average rating[average])",board game genre wargame. board game average rating average. board game domain board game.,Wargame Average,What do you think makes board wargames an average board game?,request_explanation,boardgames,1,2
"confirm(name[Axis and Allies], country of origin[United States of America], developer[Larry Harris])",Axis and Allies country of origin United States of America. Axis and Allies developer Larry Harris. Axis and Allies domain board game.,Axis And Allies United States Of America Larry Harris,"
Are you referring to the United States of America-developed board game Axis and Allies, from developer Larry Harris?",confirm,boardgames,1,3
"inform(name[Enchanted Forest], genre[fantasy], average rating[average], complexity rating[simple], publisher[Ravensburger], maximum number of players[6])",Enchanted Forest genre fantasy. Enchanted Forest minimum playing time 30. Enchanted Forest average rating average. Enchanted Forest complexity rating simple. Enchanted Forest publisher Ravensburger. Enchanted Forest maximum number of players 6. Enchanted Forest domain board game.,Enchanted Forest Fantasy 30 Average Simple Ravensburger 6,Enchanted Forest is a simple fantasy board game published by Ravensburger. It takes a minimum of 30 minutes and can be played with up to 6 players. It has an average rating.,inform,boardgames,1,7
"request(specifier[frustrating], genre[card game])",board game specifier frustrating. board game genre card game. board game domain board game.,Frustrating Card Game,What's the most frustrating card game in the board game domain?,request,boardgames,1,2
"give_opinion(name[HeroQuest], average rating[good], publisher[Games Workshop], minimum number of players[2])",HeroQuest average rating good. HeroQuest publisher Games Workshop. HeroQuest minimum number of players 2. HeroQuest domain board game.,Heroquest Good Games Workshop 2,HeroQuest is a good board game. The publisher Games Workshop and the minimum number of players of 2 make it great for a small group.,give_opinion,boardgames,1,4
"inform(name[Descent Journeys in the Dark], genre[fantasy], publication year[2005], complexity rating[advanced], minimum number of players[2], publisher[Fantasy Flight Games])",Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark publication year 2005. Descent Journeys in the Dark maximum playing time 240. Descent Journeys in the Dark complexity rating advanced. Descent Journeys in the Dark minimum number of players 2. Descent Journeys in the Dark publisher Fantasy Flight Games. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Fantasy 2005 240 Advanced 2 Fantasy Flight Games,Descent Journeys in the Dark is an advanced fantasy board game published by Fantasy Flight Games in 2005. It takes a minimum of 2 players and has a maximum playing time of 240 minutes.,inform,boardgames,1,7
"inform(name[Descent Journeys in the Dark], genre[fantasy], complexity rating[advanced], minimum number of players[2], maximum number of players[5], publisher[Fantasy Flight Games], publication year[2005])",Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark complexity rating advanced. Descent Journeys in the Dark minimum number of players 2. Descent Journeys in the Dark maximum number of players 5. Descent Journeys in the Dark maximum playing time 240. Descent Journeys in the Dark publisher Fantasy Flight Games. Descent Journeys in the Dark publication year 2005. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Fantasy Advanced 2 5 240 Fantasy Flight Games 2005," Descent Journeys in the Dark, published by Fantasy Flight Games in 2005, is an advanced fantasy board game requiring 2-5 players and a maximum time of 240 minutes.",inform,boardgames,1,8
"verify_attribute(name[Barbarossa], average rating[average], instance of[Board game], genre[fantasy])",Barbarossa average rating average. Barbarossa instance of board game. Barbarossa genre fantasy. Barbarossa domain board game.,Barbarossa Average Board Game Fantasy,You found Barbarossa to be just okay. Do you think all fantasy board games are mediocre?,verify_attribute,boardgames,1,4
"suggest(name[Stratego], maximum number of players[2], publisher[Jumbo Games])",Stratego maximum number of players 2. Stratego publisher Jumbo Games. Stratego domain board game.,Stratego 2 Jumbo Games,"
Have you ever played a board game for two players published by Jumbo Games, like Stratego?",suggest,boardgames,1,3
"confirm(name[Axis and Allies], alternate names[Axis and Allies], publisher[Avalon Hill])",Axis and Allies alternate names Axis and Allies. Axis and Allies publisher Avalon Hill. Axis and Allies domain board game.,Axis And Allies Axis And Allies Avalon Hill,"
Are you referring to the board game Axis and Allies, also known as Axis and Allies, published by Avalon Hill?",confirm,boardgames,1,3
"inform(name[Battle Masters], genre[fantasy], based on[Warhammer], minimum number of players[2], complexity rating[moderate])",Battle Masters genre fantasy. Battle Masters based on Warhammer. Battle Masters minimum number of players 2. Battle Masters complexity rating moderate. Battle Masters domain board game.,Battle Masters Fantasy Warhammer 2 Moderate," Battle Masters is a moderate fantasy board game based on Warhammer, requiring a minimum of 2 players.",inform,boardgames,1,5
"recommend(name[Scotland Yard], game mechanics[cooperative gameplay], genre[deduction game])",Scotland Yard game mechanics cooperative gameplay. Scotland Yard genre deduction game. Scotland Yard domain board game.,Scotland Yard Cooperative Gameplay Deduction Game," Have you heard of Scotland Yard, a deduction game with cooperative gameplay? It's a board game.",recommend,boardgames,1,3
"inform(name[Lord of the Rings], genre[fantasy], based on[The Lord of the Rings], instance of[Board game], complexity rating[simple])",Lord of the Rings genre fantasy. Lord of the Rings based on The Lord of the Rings. Lord of the Rings instance of board game. Lord of the Rings complexity rating simple. Lord of the Rings minimum playing time 20. Lord of the Rings domain board game.,Lord Of The Rings Fantasy The Lord Of The Rings Board Game Simple 20,Lord of the Rings is a simple fantasy board game based on The Lord of the Rings. It has a minimum playing time of 20 minutes.,inform,boardgames,1,6
"suggest(name[Dune], instance of[Board game], genre[science fiction])",Dune instance of board game. Dune genre science fiction. Dune domain board game.,Dune Board Game Science Fiction," Have you ever played a board game in the science fiction genre, like Dune?",suggest,boardgames,1,3
"give_opinion(name[Afrikan tähti], average rating[poor], publication year[1951])",Afrikan tähti average rating poor. Afrikan tähti publication year 1951. Afrikan tähti minimum playing time 45. Afrikan tähti domain board game.,Afrikan Tähti Poor 1951 45,Afrikan tähti is a poor board game in my opinion. The minimum playing time of 45 minutes and its publication year of 1951 make it quite outdated.,give_opinion,boardgames,1,4
"give_opinion(name[Dune], average rating[excellent], complexity rating[advanced])",Dune average rating excellent. Dune maximum playing time 180. Dune complexity rating advanced. Dune domain board game.,Dune Excellent 180 Advanced,I believe that Dune is an excellent board game. The advanced complexity and 180 maximum playing time makes it great for experienced gamers.,give_opinion,boardgames,1,4
"give_opinion(name[Twilight Struggle], average rating[excellent], publisher[GMT Games], instance of[Board game])",Twilight Struggle average rating excellent. Twilight Struggle publisher GMT Games. Twilight Struggle instance of board game. Twilight Struggle domain board game.,Twilight Struggle Excellent Gmt Games Board Game," Twilight Struggle is an excellent board game. The publisher, GMT Games, has done a great job in creating a game that is both challenging and enjoyable.",give_opinion,boardgames,1,4
"inform(name[Chicago], genre[strategy game], publisher[Playmix], publication year[1986], average rating[poor], maximum number of players[4], complexity rating[complex])",Chicago genre strategy game. Chicago publisher Playmix. Chicago publication year 1986. Chicago average rating poor. Chicago maximum number of players 4. Chicago maximum playing time 120. Chicago complexity rating complex. Chicago domain board game.,Chicago Strategy Game Playmix 1986 Poor 4 120 Complex,Chicago is a 1986 complex strategy board game published by Playmix. It can be played with up to 4 players in a maximum of 120 minutes and has a poor rating.,inform,boardgames,1,8
"give_opinion(name[Betrayal at House on the Hill], average rating[average])",Betrayal at House on the Hill average rating average. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Average,Betrayal at House on the Hill is an average board game in my opinion. The average rating reflects this.,give_opinion,boardgames,1,2
"verify_attribute(name[Sherlock Holmes Consulting Detective], average rating[excellent], genre[deduction game], publisher[Space Cowboys])",Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Excellent Deduction Game Space Cowboys,You said that Sherlock Holmes Consulting Detective was excellent. Do you usually love deduction board games from Space Cowboys?,verify_attribute,boardgames,1,4
"inform(name[Afrikan tähti], genre[roll-and-move], minimum number of players[2], country of origin[Finland], publication year[1951], average rating[poor])",Afrikan tähti genre roll-and-move. Afrikan tähti minimum number of players 2. Afrikan tähti country of origin Finland. Afrikan tähti publication year 1951. Afrikan tähti average rating poor. Afrikan tähti domain board game.,Afrikan Tähti Roll-And-Move 2 Finland 1951 Poor,Afrikan tähti is a roll-and-move board game from Finland published in 1951 with a poor rating. It requires a minimum of 2 players.,inform,boardgames,1,6
"verify_attribute(name[Star Realms], average rating[excellent], genre[science fiction], developer[Darwin Kastle])",Star Realms average rating excellent. Star Realms genre science fiction. Star Realms developer Darwin Kastle. Star Realms domain board game.,Star Realms Excellent Science Fiction Darwin Kastle,You really enjoyed Star Realms. Do you usually like science fiction board games from Darwin Kastle?,verify_attribute,boardgames,1,4
"suggest(name[Scotland Yard], maximum number of players[6], game mechanics[cooperative gameplay])",Scotland Yard maximum number of players 6. Scotland Yard game mechanics cooperative gameplay. Scotland Yard domain board game.,Scotland Yard 6 Cooperative Gameplay," Have you ever played a board game for up to 6 players with cooperative gameplay, like Scotland Yard?",suggest,boardgames,1,3
"confirm(name[Axis and Allies], developer[Larry Harris])",Axis and Allies developer Larry Harris. Axis and Allies domain board game.,Axis And Allies Larry Harris,"
Are you referring to the board game Axis and Allies from developer Larry Harris?",confirm,boardgames,1,2
"inform(name[Scotland Yard], genre[deduction game], minimum number of players[3], alternate names[Fanton], publisher[Ravensburger])",Scotland Yard genre deduction game. Scotland Yard minimum number of players 3. Scotland Yard alternate names Fanton. Scotland Yard publisher Ravensburger. Scotland Yard domain board game.,Scotland Yard Deduction Game 3 Fanton Ravensburger," Scotland Yard, also known as Fanton, is a deduction board game published by Ravensburger for a minimum of 3 players.",inform,boardgames,1,5
"inform(name[A Game of Thrones], genre[fantasy], publisher[Fantasy Flight Games], complexity rating[advanced], maximum number of players[5])",A Game of Thrones genre fantasy. A Game of Thrones publisher Fantasy Flight Games. A Game of Thrones complexity rating advanced. A Game of Thrones maximum number of players 5. A Game of Thrones domain board game.,A Game Of Thrones Fantasy Fantasy Flight Games Advanced 5,A Game of Thrones is an advanced fantasy board game published by Fantasy Flight Games. It can be played with up to 5 players.,inform,boardgames,1,5
"suggest(name[Sherlock Holmes Consulting Detective], publisher[Space Cowboys], game mechanics[deductive reasoning])",Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Space Cowboys Deductive Reasoning,"
Have you ever played a board game with a deductive reasoning mechanic published by Space Cowboys, like Sherlock Holmes Consulting Detective?",suggest,boardgames,1,3
"suggest(name[Punaisten ja valkoisten taistelu Suomessa 1918], country of origin[Finland], genre[wargame])",Punaisten ja valkoisten taistelu Suomessa 1918 country of origin Finland. Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Finland Wargame," Have you ever played a wargame from Finland, like Punaisten ja valkoisten taistelu Suomessa 1918?",suggest,boardgames,1,3
"give_opinion(name[Scotland Yard], average rating[average], genre[deduction game])",Scotland Yard average rating average. Scotland Yard minimum playing time 45. Scotland Yard genre deduction game. Scotland Yard domain board game.,Scotland Yard Average 45 Deduction Game,Scotland Yard is an average board game with a minimum playing time of 45 minutes. The deduction game genre makes it an interesting challenge.,give_opinion,boardgames,1,4
"inform(name[Risk], genre[board wargame], publisher[Miro Company])",Risk genre board wargame. Risk minimum playing time 120. Risk publisher Miro Company. Risk domain board game.,Risk Board Wargame 120 Miro Company,Risk is a board wargame published by Miro Company with a minimum playing time of 120 minutes.,inform,boardgames,1,4
"verify_attribute(name[Sherlock Holmes Consulting Detective], average rating[excellent], publisher[Space Cowboys])",Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Excellent Space Cowboys,You really enjoyed Sherlock Holmes Consulting Detective. Do you think all board games from Space Cowboys are excellent?,verify_attribute,boardgames,1,3
"give_opinion(name[Descent Journeys in the Dark], average rating[good], minimum number of players[2], instance of[Board game])",Descent Journeys in the Dark average rating good. Descent Journeys in the Dark minimum number of players 2. Descent Journeys in the Dark instance of board game. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Good 2 Board Game,Descent Journeys in the Dark is a good board game. It's great for two players and can be a lot of fun.,give_opinion,boardgames,1,4
"give_opinion(name[HeroQuest], average rating[good])",HeroQuest average rating good. HeroQuest domain board game.,Heroquest Good,I think HeroQuest is a great board game. The good rating is well deserved.,give_opinion,boardgames,1,2
"give_opinion(name[Risk], average rating[average], developer[Albert Lamorisse])",Risk average rating average. Risk developer Albert Lamorisse. Risk domain board game.,Risk Average Albert Lamorisse," Risk is an average board game, but the design by Albert Lamorisse makes it worth playing.",give_opinion,boardgames,1,3
"inform(name[Stratego], genre[board wargame], alternate names[Excalibur, Mini Stratego, Original Stratego, Royal Stratego], average rating[average], complexity rating[moderate])","Stratego genre board wargame. Stratego alternate names Excalibur, Mini Stratego, Original Stratego, Royal Stratego. Stratego average rating average. Stratego complexity rating moderate. Stratego domain board game.","Stratego Board Wargame Excalibur, Mini Stratego, Original Stratego, Royal Stratego Average Moderate"," Stratego, also known as Excalibur, Mini Stratego, Original Stratego and Royal Stratego, is a moderate board wargame with an average rating.",inform,boardgames,1,5
"give_opinion(name[Punaisten ja valkoisten taistelu Suomessa 1918], average rating[poor], genre[wargame], minimum number of players[2])",Punaisten ja valkoisten taistelu Suomessa 1918 average rating poor. Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 minimum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Poor Wargame 2,Punaisten ja valkoisten taistelu Suomessa 1918 is a poor board game. The wargame genre and minimum number of players of 2 make it a bit too limited for me.,give_opinion,boardgames,1,4
"inform(name[Thurn and Taxis], genre[historical Board game], maximum number of players[4], average rating[good], publication year[2006])",Thurn and Taxis genre historical board game. Thurn and Taxis maximum number of players 4. Thurn and Taxis average rating good. Thurn and Taxis publication year 2006. Thurn and Taxis domain board game.,Thurn And Taxis Historical Board Game 4 Good 2006,Thurn and Taxis is a 2006 historical board game with a good rating and a maximum of 4 players.,inform,boardgames,1,5
"recommend(name[Cosmic Encounter], publisher[Fantasy Flight Games], genre[science fiction])",Cosmic Encounter publisher Fantasy Flight Games. Cosmic Encounter genre science fiction. Cosmic Encounter domain board game.,Cosmic Encounter Fantasy Flight Games Science Fiction," Have you heard of Cosmic Encounter, the science fiction board game from Fantasy Flight Games?",recommend,boardgames,1,3
"inform(name[Yomi], genre[card game], average rating[average], minimum number of players[2], complexity rating[complex])",Yomi genre card game. Yomi average rating average. Yomi minimum number of players 2. Yomi complexity rating complex. Yomi minimum playing time 30. Yomi domain board game.,Yomi Card Game Average 2 Complex 30,Yomi is a complex card game with an average rating. It requires a minimum of 2 players and can be played in 30 minutes.,inform,boardgames,1,6
"suggest(name[Descent Journeys in the Dark], instance of[Board game])",Descent Journeys in the Dark instance of board game. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Board Game,"
Have you ever played a board game, like Descent Journeys in the Dark?",suggest,boardgames,1,2
"give_opinion(name[Cosmic Encounter], average rating[average], instance of[Board game], minimum number of players[3])",Cosmic Encounter average rating average. Cosmic Encounter instance of board game. Cosmic Encounter minimum number of players 3. Cosmic Encounter domain board game.,Cosmic Encounter Average Board Game 3," Cosmic Encounter is an average board game in my opinion. With a minimum of 3 players, it's great for a small group.",give_opinion,boardgames,1,4
"suggest(name[Dune], maximum number of players[6], genre[science fiction])",Dune maximum number of players 6. Dune genre science fiction. Dune domain board game.,Dune 6 Science Fiction," Have you ever played a board game in the science fiction genre for up to six players, like Dune?",suggest,boardgames,1,3
"suggest(name[War of 1812], publisher[Columbia Games], genre[wargame])",War of 1812 publisher Columbia Games. War of 1812 genre wargame. War of 1812 domain board game.,War Of 1812 Columbia Games Wargame," Have you ever played a wargame published by Columbia Games, like War of 1812?",suggest,boardgames,1,3
"suggest(name[Enchanted Forest], publisher[Ravensburger], genre[fantasy])",Enchanted Forest publisher Ravensburger. Enchanted Forest genre fantasy. Enchanted Forest domain board game.,Enchanted Forest Ravensburger Fantasy," Have you ever played a Ravensburger fantasy board game, like Enchanted Forest?",suggest,boardgames,1,3
"inform(name[Dune], genre[science fiction], minimum number of players[2], alternate names[Frank Herberts Dune], publication year[1979], instance of[Board game])",Dune genre science fiction. Dune minimum number of players 2. Dune alternate names Frank Herberts Dune. Dune publication year 1979. Dune instance of board game. Dune domain board game.,Dune Science Fiction 2 Frank Herbert'S Dune 1979 Board Game," Frank Herberts Dune, also known as Dune, is a 1979 science fiction board game for two players.",inform,boardgames,1,6
"verify_attribute(name[Lord of the Rings], average rating[average], genre[fantasy])",Lord of the Rings average rating average. Lord of the Rings genre fantasy. Lord of the Rings domain board game.,Lord Of The Rings Average Fantasy,You said Lord of the Rings was an average game. Do you find most fantasy board games to be mediocre?,verify_attribute,boardgames,1,3
"inform(name[Twilight Struggle], genre[board wargame], instance of[Board game], minimum number of players[2], publisher[GMT Games])",Twilight Struggle genre board wargame. Twilight Struggle instance of board game. Twilight Struggle minimum number of players 2. Twilight Struggle publisher GMT Games. Twilight Struggle domain board game.,Twilight Struggle Board Wargame Board Game 2 Gmt Games,Twilight Struggle is a board wargame published by GMT Games for two players.,inform,boardgames,1,5
"confirm(name[Spirit Island], genre[cooperative Board game], instance of[Board game])",Spirit Island genre cooperative board game. Spirit Island instance of board game. Spirit Island domain board game.,Spirit Island Cooperative Board Game Board Game,"
Are you talking about the cooperative board game, Spirit Island?",confirm,boardgames,1,3
"request_explanation(genre[science fiction], average rating[average])",board game genre science fiction. board game average rating average. board game domain board game.,Science Fiction Average,What makes science fiction board games just an average board game for you?,request_explanation,boardgames,1,2
"request(specifier[stimulating], maximum number of players[6])",board game specifier stimulating. board game maximum number of players 6. board game domain board game.,Stimulating 6,What stimulating board game can you play with up to 6 players?,request,boardgames,1,2
"confirm(name[Descent Journeys in the Dark], genre[fantasy], publication year[2005])",Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark publication year 2005. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Fantasy 2005," Are you referring to the 2005 fantasy board game, Descent Journeys in the Dark?",confirm,boardgames,1,3
"request(specifier[entertaning], genre[abstract strategy game])",board game specifier entertaning. board game genre abstract strategy game. board game domain board game.,Entertaning Abstract Strategy Game,What's the most entertaining abstract strategy game in the board game domain?,request,boardgames,1,2
"inform(name[Scotland Yard], genre[deduction game], publication year[1983], publisher[Ravensburger], instance of[Board game], complexity rating[moderate], alternate names[Fanton])",Scotland Yard genre deduction game. Scotland Yard publication year 1983. Scotland Yard publisher Ravensburger. Scotland Yard instance of board game. Scotland Yard minimum playing time 45. Scotland Yard complexity rating moderate. Scotland Yard alternate names Fanton. Scotland Yard domain board game.,Scotland Yard Deduction Game 1983 Ravensburger Board Game 45 Moderate Fanton," Scotland Yard, also known as Fanton, is a moderate deduction board game published by Ravensburger in 1983. It has a minimum playing time of 45 minutes.",inform,boardgames,1,8
"recommend(name[Afrikan tähti], country of origin[Finland], genre[roll-and-move])",Afrikan tähti country of origin Finland. Afrikan tähti genre roll-and-move. Afrikan tähti domain board game.,Afrikan Tähti Finland Roll-And-Move," Have you heard of Afrikan tähti, a roll-and-move board game from Finland?",recommend,boardgames,1,3
"suggest(name[Crossings], maximum number of players[2])",Crossings maximum number of players 2. Crossings domain board game.,Crossings 2,"
Have you ever played a board game for two players, like Crossings?",suggest,boardgames,1,2
"inform(name[Thurn and Taxis], genre[historical Board game], developer[Andreas Seyfarth], publisher[Hans im Glück], complexity rating[complex])",Thurn and Taxis genre historical board game. Thurn and Taxis developer Andreas Seyfarth. Thurn and Taxis publisher Hans im Glück. Thurn and Taxis minimum playing time 60. Thurn and Taxis complexity rating complex. Thurn and Taxis domain board game.,Thurn And Taxis Historical Board Game Andreas Seyfarth Hans Im Glück 60 Complex,Thurn and Taxis is a complex historical board game developed by Andreas Seyfarth and published by Hans im Glück. It has a minimum playing time of 60 minutes.,inform,boardgames,1,6
"recommend(name[Afrikan tähti], genre[roll-and-move], alternate names[African Star, Diamond Hunt])","Afrikan tähti genre roll-and-move. Afrikan tähti alternate names African Star, Diamond Hunt. Afrikan tähti domain board game.","Afrikan Tähti Roll-And-Move African Star, Diamond Hunt"," Have you ever heard of Afrikan tähti, or its alternate names African Star and Diamond Hunt? It's a roll-and-move board game.",recommend,boardgames,1,3
suggest(name[Twilight Struggle]),Twilight Struggle domain board game.,Twilight Struggle,"
Have you ever played a board game, like Twilight Struggle?",suggest,boardgames,1,1
"inform(name[Sherlock Holmes Consulting Detective], genre[deduction game], game mechanics[deductive reasoning], average rating[excellent], instance of[Board game])",Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective instance of board game. Sherlock Holmes Consulting Detective minimum playing time 60. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Deduction Game Deductive Reasoning Excellent Board Game 60,Sherlock Holmes Consulting Detective is an excellent deduction board game with game mechanics of deductive reasoning. It can be played in a minimum of 60 minutes.,inform,boardgames,1,6
"verify_attribute(name[Betrayal at House on the Hill], average rating[average], developer[Bruce Glassco], genre[horror fiction])",Betrayal at House on the Hill average rating average. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Average Bruce Glassco Horror Fiction,You found Betrayal at House on the Hill to be just okay. Do you think other horror fiction board games by Bruce Glassco are mediocre?,verify_attribute,boardgames,1,4
"recommend(name[Star Realms], genre[science fiction], instance of[Board game])",Star Realms genre science fiction. Star Realms instance of board game. Star Realms domain board game.,Star Realms Science Fiction Board Game," Have you heard of Star Realms, it's a board game in the science fiction genre?",recommend,boardgames,1,3
request_attribute(Board game genre[]),board game genre. board game domain board game.,,What board game genre do you find the most enjoyable?,request_attribute,boardgames,1,1
"give_opinion(name[Thurn and Taxis], average rating[good], publisher[Hans im Glück])",Thurn and Taxis average rating good. Thurn and Taxis publisher Hans im Glück. Thurn and Taxis minimum playing time 60. Thurn and Taxis domain board game.,Thurn And Taxis Good Hans Im Glück 60,Thurn and Taxis is a good board game in my opinion. The publisher Hans im Glück and the minimum playing time of 60 minutes make it an enjoyable game.,give_opinion,boardgames,1,4
