mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"suggest(name[Hieronymus Bosch], movements[Early Netherlandish painting, Northern Renaissance], genres[history painting, religious painting])","Hieronymus Bosch  movements Early Netherlandish painting, Northern Renaissance. Hieronymus Bosch  genres history painting, religious painting. ","Hieronymus Bosch Early Netherlandish Painting, Northern Renaissance History Painting, Religious Painting","Are you familiar with Early Netherlandish and Northern Renaissance paintings, like those by Hieronymus Bosch in the genres of history and religious painting?",suggest,painters,1,2
"suggest(name[David Hockney], movements[contemporary art, Nouveau réalisme], life_period_century[XX])","David Hockney  movements contemporary art, Nouveau réalisme. David Hockney  life period century XX. ","David Hockney Contemporary Art, Nouveau Réalisme Xx","Are you familiar with contemporary art movements like Nouveau réalisme, as seen in works by David Hockney?",suggest,painters,1,2
"suggest(name[Fernando Botero], occupations[sculptor, illustrator])","Fernando Botero  occupations sculptor, illustrator. ","Fernando Botero Sculptor, Illustrator","I was curious, have you ever explored the works of illustrators who are also sculptors, like Fernando Botero?",suggest,painters,1,1
"suggest(name[Gerhard Richter], movements[capitalist realism], nationality[German])",Gerhard Richter  movements capitalist realism. Gerhard Richter  nationality German.,Gerhard Richter Capitalist Realism German,"Are you familiar with the movement of capitalist realism in German art, like the works of Gerhard Richter?",suggest,painters,1,2
"suggest(name[Jean-Léon Gérôme], genres[religious painting, history painting], nationality[French])","Jean-Léon Gérôme  genres religious painting, history painting. Jean-Léon Gérôme  nationality French. ","Jean-Léon Gérôme Religious Painting, History Painting French","Have you ever explored religious and history paintings, like the works of French artist Jean-Léon Gérôme?",suggest,painters,1,2
"suggest(name[Gustav Klimt], nationality[Austrian], life_period_century[XIX - XX])",Gustav Klimt  nationality Austrian. Gustav Klimt  life period century XIX - XX.,Gustav Klimt Austrian Xix - Xx,"I was wondering if you are familiar with Austrian painters from the XIX-XX century, like Gustav Klimt?",suggest,painters,1,2
"suggest(name[Albert Bierstadt], genres[landscape art], movements[Hudson River school])",Albert Bierstadt  genres landscape art. Albert Bierstadt  movements Hudson River school.,Albert Bierstadt Landscape Art Hudson River School,"Have you explored landscape art from the Hudson River school, like the works of Albert Bierstadt?",suggest,painters,1,2
"suggest(name[Henri Matisse], occupations[drawer, lithographer], genres[still life, decoupage])","Henri Matisse  occupations drawer, lithographer. Henri Matisse  genres still life, decoupage. ","Henri Matisse Drawer, Lithographer Still Life, Decoupage","Have you explored still life and decoupage artworks by artists like Henri Matisse, who was known for his skills as a drawer and lithographer?",suggest,painters,1,2
"suggest(name[David Hockney], occupations[sculptor, lithographer])","David Hockney  occupations sculptor, lithographer. ","David Hockney Sculptor, Lithographer","Have you ever explored the work of sculptors and lithographers, like David Hockney?",suggest,painters,1,1
"suggest(name[Caravaggio], movements[Baroque, Counter-Reformation], nationality[Italian])","Caravaggio  movements Baroque, Counter-Reformation. Caravaggio  nationality Italian. ","Caravaggio Baroque, Counter-Reformation Italian",Are you familiar with Baroque and Counter-Reformation paintings by Italian artists like Caravaggio?,suggest,painters,1,2
"suggest(name[Edvard Munch], genres[self-portrait, genre painting])","Edvard Munch  genres self-portrait, genre painting. ","Edvard Munch Self-Portrait, Genre Painting","Have you ever seen self-portrait genre paintings, like those by Edvard Munch?",suggest,painters,1,1
"suggest(name[Pablo Picasso], movements[Cubism, surrealism])","Pablo Picasso  movements Cubism, surrealism. ","Pablo Picasso Cubism, Surrealism","Are you familiar with paintings in the Cubism and surrealism movements, like those by Pablo Picasso?",suggest,painters,1,1
"suggest(name[Giuseppe Arcimboldo], nationality[Italian])",Giuseppe Arcimboldo  nationality Italian.,Giuseppe Arcimboldo Italian,"Have you explored Italian paintings, like those by Giuseppe Arcimboldo?",suggest,painters,1,1
"suggest(name[Robert Rauschenberg], nationality[American])",Robert Rauschenberg  nationality American.,Robert Rauschenberg American,Have you ever explored American artists like Robert Rauschenberg?,suggest,painters,1,1
"suggest(name[Michelangelo], life_period_century[XV - XVI], genres[homoeroticism, Christian art])","Michelangelo  life period century XV - XVI. Michelangelo  genres homoeroticism, Christian art. ","Michelangelo Xv - Xvi Homoeroticism, Christian Art","I was wondering if you have explored Christian art with homoerotic elements from the XV - XVI centuries, like the works of Michelangelo?",suggest,painters,1,2
"suggest(name[Otto Dix], life_period_century[XIX - XX], occupations[Esperantist, visual artist])","Otto Dix  life period century XIX - XX. Otto Dix  occupations Esperantist, visual artist. ","Otto Dix Xix - Xx Esperantist, Visual Artist","Have you ever studied artists from the late 19th to 20th centuries, like Otto Dix, who was an Esperantist and visual artist?",suggest,painters,1,2
"suggest(name[Thomas Cole], movements[Hudson River school], nationality[American])",Thomas Cole  movements Hudson River school. Thomas Cole  nationality American.,Thomas Cole Hudson River School American,"Are you familiar with the Hudson River school movement, like the works of American painter Thomas Cole?",suggest,painters,1,2
"suggest(name[Salvador Dalí], movements[surrealism], nationality[Spanish])",Salvador Dalí  movements surrealism. Salvador Dalí  nationality Spanish.,Salvador Dalí Surrealism Spanish,"Are you familiar with Surrealism paintings, like those by Salvador Dalí, who was Spanish?",suggest,painters,1,2
"suggest(name[Robert Rauschenberg], genres[assemblage])",Robert Rauschenberg  genres assemblage.,Robert Rauschenberg Assemblage,"Are you familiar with assemblage art, like the works of Robert Rauschenberg?",suggest,painters,1,1
"suggest(name[William Hogarth], nationality[British], occupations[caricaturist, exlibrist])","William Hogarth  nationality British. William Hogarth  occupations caricaturist, exlibrist. ","William Hogarth British Caricaturist, Exlibrist",Do you have any knowledge of British caricaturists and exlibrists like William Hogarth?,suggest,painters,1,2
"suggest(name[Mary Cassatt], movements[Impressionism], genres[figure, landscape art])","Mary Cassatt  movements Impressionism. Mary Cassatt  genres figure, landscape art. ","Mary Cassatt Impressionism Figure, Landscape Art","Do you have a preference for Impressionism art, like the figure and landscape paintings by Mary Cassatt?",suggest,painters,1,2
"suggest(name[Andy Warhol], occupations[graphic artist, illustrator])","Andy Warhol  occupations graphic artist, illustrator. ","Andy Warhol Graphic Artist, Illustrator",Have you seen the work of graphic artists and illustrators like Andy Warhol?,suggest,painters,1,1
"suggest(name[Henri de Toulouse-Lautrec], occupations[graphic designer, designer], nationality[French])","Henri de Toulouse-Lautrec  occupations graphic designer, designer. Henri de Toulouse-Lautrec  nationality French. ","Henri De Toulouse-Lautrec Graphic Designer, Designer French","Have you ever explored the works of French artists who were also graphic designers, like Henri de Toulouse-Lautrec?",suggest,painters,1,2
"suggest(name[Edvard Munch], genres[self-portrait, genre painting], movements[Expressionism, Symbolism])","Edvard Munch  genres self-portrait, genre painting. Edvard Munch  movements Expressionism, Symbolism. ","Edvard Munch Self-Portrait, Genre Painting Expressionism, Symbolism","Have you explored self-portrait genre paintings from the Expressionism and Symbolism movements, like those by Edvard Munch?",suggest,painters,1,2
"suggest(name[Georgia O'Keeffe], genres[feminist art, floral painting], movements[American modernism])","Georgia O'Keeffe  genres feminist art, floral painting. Georgia O'Keeffe  movements American modernism. ","Georgia O'Keeffe Feminist Art, Floral Painting American Modernism","Have you explored feminist art and floral paintings within the American modernism movement, like the works of Georgia O'Keeffe?",suggest,painters,1,2
"suggest(name[Wassily Kandinsky], nationality[Russian], life_period_century[XIX - XX])",Wassily Kandinsky  nationality Russian. Wassily Kandinsky  life period century XIX - XX.,Wassily Kandinsky Russian Xix - Xx,"Have you ever explored artwork from the Russian nationality, like Wassily Kandinsky's pieces from the XIX - XX century?",suggest,painters,1,2
"suggest(name[Paul Gauguin], life_period_century[XIX - XX], movements[Impressionism, post-impressionism])","Paul Gauguin  life period century XIX - XX. Paul Gauguin  movements Impressionism, post-impressionism. ","Paul Gauguin Xix - Xx Impressionism, Post-Impressionism","Have you explored paintings from the Impressionism and post-impressionism movements, like those by Paul Gauguin in the XIX - XX century?",suggest,painters,1,2
"suggest(name[John William Waterhouse], nationality[British], life_period_century[XIX - XX])",John William Waterhouse  nationality British. John William Waterhouse  life period century XIX - XX.,John William Waterhouse British Xix - Xx,"I was wondering if you've explored British artists from the 19th to 20th century, like John William Waterhouse?",suggest,painters,1,2
"suggest(name[John Constable], occupations[painter, architectural draftsperson])","John Constable  occupations painter, architectural draftsperson. ","John Constable Painter, Architectural Draftsperson","Have you ever explored paintings by artists who were also architectural draftsperson, like John Constable?",suggest,painters,1,1
"suggest(name[Tamara de Lempicka], occupations[painter, artist], life_period_century[XIX - XX])","Tamara de Lempicka  occupations painter, artist. Tamara de Lempicka  life period century XIX - XX. ","Tamara De Lempicka Painter, Artist Xix - Xx","Have you ever studied paintings by artists like Tamara de Lempicka, who worked in the XIX - XX century as a painter and artist?",suggest,painters,1,2
"suggest(name[Hieronymus Bosch], occupations[drawer, architectural draftsperson], nationality[Netherlandish])","Hieronymus Bosch  occupations drawer, architectural draftsperson. Hieronymus Bosch  nationality Netherlandish. ","Hieronymus Bosch Drawer, Architectural Draftsperson Netherlandish",Have you ever explored drawings and architectural drafts by Netherlandish artists like Hieronymus Bosch?,suggest,painters,1,2
"suggest(name[Caravaggio], occupations[painter], movements[Baroque, Counter-Reformation])","Caravaggio  occupations painter. Caravaggio  movements Baroque, Counter-Reformation. ","Caravaggio Painter Baroque, Counter-Reformation",Have you explored Baroque and Counter-Reformation paintings by artists like Caravaggio?,suggest,painters,1,2
"suggest(name[Norman Rockwell], genres[figurative art, genre art], life_period_century[XIX - XX])","Norman Rockwell  genres figurative art, genre art. Norman Rockwell  life period century XIX - XX. ","Norman Rockwell Figurative Art, Genre Art Xix - Xx","I was wondering if you have any experience with figurative and genre art, like the works of Norman Rockwell in the XIX - XX centuries?",suggest,painters,1,2
"suggest(name[Kazimir Malevich], occupations[designer, drawer], movements[suprematism, Russian avant-garde])","Kazimir Malevich  occupations designer, drawer. Kazimir Malevich  movements suprematism, Russian avant-garde. ","Kazimir Malevich Designer, Drawer Suprematism, Russian Avant-Garde","Are you familiar with the movement of suprematism in Russian avant-garde art, like the works of Kazimir Malevich as a designer/ drawer?",suggest,painters,1,2
"suggest(name[Francis Bacon], occupations[painter, designer], nationality[British])","Francis Bacon  occupations painter, designer. Francis Bacon  nationality British. ","Francis Bacon Painter, Designer British",Have you ever explored paintings by British painters such as Francis Bacon?,suggest,painters,1,2
"suggest(name[Henri de Toulouse-Lautrec], movements[post-impressionism], occupations[architectural draftsperson, lithographer])","Henri de Toulouse-Lautrec  movements post-impressionism. Henri de Toulouse-Lautrec  occupations architectural draftsperson, lithographer. ","Henri De Toulouse-Lautrec Post-Impressionism Architectural Draftsperson, Lithographer","Have you explored post-impressionism paintings by artists like Henri de Toulouse-Lautrec, known for his work as an architectural draftsperson and lithographer?",suggest,painters,1,2
"suggest(name[Pablo Picasso], nationality[Spanish], movements[Cubism, post-impressionism])","Pablo Picasso  nationality Spanish. Pablo Picasso  movements Cubism, post-impressionism. ","Pablo Picasso Spanish Cubism, Post-Impressionism","Are you familiar with Cubism and post-impressionism paintings by Spanish artists, like those by Pablo Picasso?",suggest,painters,1,2
"suggest(name[Robert Rauschenberg], movements[postmodernism, contemporary art])","Robert Rauschenberg  movements postmodernism, contemporary art. ","Robert Rauschenberg Postmodernism, Contemporary Art","Are you familiar with postmodernism and contemporary art movements, like the works of Robert Rauschenberg?",suggest,painters,1,1
"suggest(name[Andy Warhol], occupations[cinematographer, diarist])","Andy Warhol  occupations cinematographer, diarist. ","Andy Warhol Cinematographer, Diarist","Have you ever explored paintings by artists who were also cinematographers or diarists, like Andy Warhol?",suggest,painters,1,1
"suggest(name[Edvard Munch], genres[Expressionism, landscape art])","Edvard Munch  genres Expressionism, landscape art. ","Edvard Munch Expressionism, Landscape Art","Have you explored landscape art in the context of Expressionism, like the works of Edvard Munch?",suggest,painters,1,1
"suggest(name[Otto Dix], occupations[Esperantist, drawer], nationality[German])","Otto Dix  occupations Esperantist, drawer. Otto Dix  nationality German. ","Otto Dix Esperantist, Drawer German","Have you ever seen drawings by German drawers who also happen to be Esperantists, like Otto Dix?",suggest,painters,1,2
"suggest(name[Anthony van Dyck], occupations[playwright, translator], movements[Baroque painting])","Anthony van Dyck  occupations playwright, translator. Anthony van Dyck  movements Baroque painting. ","Anthony Van Dyck Playwright, Translator Baroque Painting","Have you explored Baroque-style paintings by artists like Anthony van Dyck, known for his playwright and translator occupations?",suggest,painters,1,2
"suggest(name[Francis Bacon], movements[Cubism, modern art], genres[portrait, figurative art])","Francis Bacon  movements Cubism, modern art. Francis Bacon  genres portrait, figurative art. ","Francis Bacon Cubism, Modern Art Portrait, Figurative Art","Are you familiar with Cubism and modern art movements, as well as portrait and figurative art, like works by Francis Bacon?",suggest,painters,1,2
"suggest(name[Jasper Johns], life_period_century[XX], genres[Abstract art, still life])","Jasper Johns  life period century XX. Jasper Johns  genres Abstract art, still life. ","Jasper Johns Xx Abstract Art, Still Life","Have you explored Abstract art and still life paintings from the 20th century, like those of Jasper Johns?",suggest,painters,1,2
"suggest(name[Paul Gauguin], movements[Cloisonnism, primitivism])","Paul Gauguin  movements Cloisonnism, primitivism. ","Paul Gauguin Cloisonnism, Primitivism","Are you familiar with the art movements of Cloisonnism and primitivism, like the work of Paul Gauguin?",suggest,painters,1,1
"suggest(name[Gerhard Richter], genres[Abstract art, still life], life_period_century[XX])","Gerhard Richter  genres Abstract art, still life. Gerhard Richter  life period century XX. ","Gerhard Richter Abstract Art, Still Life Xx","Have you explored abstract art and still life paintings from the 20th century, like those by Gerhard Richter?",suggest,painters,1,2
"suggest(name[Salvador Dalí], occupations[film actor, scenographer])","Salvador Dalí  occupations film actor, scenographer. ","Salvador Dalí Film Actor, Scenographer","I was wondering if you have any experience with film actors who are also scenographers, like Salvador Dalí?",suggest,painters,1,1
"suggest(name[Giuseppe Arcimboldo], nationality[Italian], occupations[tapestry designer, painter])","Giuseppe Arcimboldo  nationality Italian. Giuseppe Arcimboldo  occupations tapestry designer, painter. ","Giuseppe Arcimboldo Italian Tapestry Designer, Painter","Have you ever explored the works of Italian painters who were also tapestry designers, like Giuseppe Arcimboldo?",suggest,painters,1,2
"suggest(name[John William Waterhouse], life_period_century[XIX - XX], nationality[British])",John William Waterhouse  life period century XIX - XX. John William Waterhouse  nationality British.,John William Waterhouse Xix - Xx British,"I was wondering if you have explored paintings from the XIX - XX century, like those by British artist John William Waterhouse?",suggest,painters,1,2
"suggest(name[John Everett Millais], genres[genre art, history painting])","John Everett Millais  genres genre art, history painting. ","John Everett Millais Genre Art, History Painting","Have you ever explored genre art and history painting, like the works of John Everett Millais?",suggest,painters,1,1
"suggest(name[Jasper Johns], life_period_century[XX], nationality[American])",Jasper Johns  life period century XX. Jasper Johns  nationality American.,Jasper Johns Xx American,"Are you familiar with American artists from the 20th century, like Jasper Johns?",suggest,painters,1,2
"suggest(name[Andy Warhol], genres[portrait painting, portrait])","Andy Warhol  genres portrait painting, portrait. ","Andy Warhol Portrait Painting, Portrait","Have you ever explored portrait painting, like the works of Andy Warhol?",suggest,painters,1,1
"suggest(name[Johannes Vermeer], life_period_century[XVII], genres[genre painting, portrait])","Johannes Vermeer  life period century XVII. Johannes Vermeer  genres genre painting, portrait. ","Johannes Vermeer Xvii Genre Painting, Portrait","Are you familiar with genre paintings and portraits from the 17th century, like those done by Johannes Vermeer?",suggest,painters,1,2
"suggest(name[Georgia O'Keeffe], movements[American modernism])",Georgia O'Keeffe  movements American modernism.,Georgia O'Keeffe American Modernism,"Are you familiar with American modernism paintings, like those of Georgia O'Keeffe?",suggest,painters,1,1
"suggest(name[Anthony van Dyck], genres[animal painting, portrait], occupations[architectural draftsperson, theatrical director])","Anthony van Dyck  genres animal painting, portrait. Anthony van Dyck  occupations architectural draftsperson, theatrical director. ","Anthony Van Dyck Animal Painting, Portrait Architectural Draftsperson, Theatrical Director","Have you ever explored animal paintings with portraits, like those by Anthony van Dyck?",suggest,painters,1,2
"suggest(name[Thomas Cole], nationality[American], movements[Hudson River school])",Thomas Cole  nationality American. Thomas Cole  movements Hudson River school.,Thomas Cole American Hudson River School,"Are you familiar with American artists from the Hudson River school movement, like Thomas Cole?",suggest,painters,1,2
"suggest(name[Willem de Kooning], genres[portrait, Abstract art])","Willem de Kooning  genres portrait, Abstract art. ","Willem De Kooning Portrait, Abstract Art","Have you ever explored Abstract art portraits, like those done by Willem de Kooning?",suggest,painters,1,1
"suggest(name[Leonardo da Vinci], life_period_century[XV - XVI])",Leonardo da Vinci  life period century XV - XVI.,Leonardo Da Vinci Xv - Xvi,"Have you studied paintings from the 15th and 16th centuries, like those by Leonardo da Vinci?",suggest,painters,1,1
"suggest(name[John Constable], genres[portrait, still life], life_period_century[XVIII - XIX])","John Constable  genres portrait, still life. John Constable  life period century XVIII - XIX. ","John Constable Portrait, Still Life Xviii - Xix","Have you ever explored portrait and still life paintings from the 18th and 19th centuries, like those by John Constable?",suggest,painters,1,2
"suggest(name[Mark Rothko], nationality[American], genres[Abstract art])",Mark Rothko  nationality American. Mark Rothko  genres Abstract art.,Mark Rothko American Abstract Art,"Have you explored American abstract art, like the works of Mark Rothko?",suggest,painters,1,2
"suggest(name[Joshua Reynolds], genres[self-portrait, allegory])","Joshua Reynolds  genres self-portrait, allegory. ","Joshua Reynolds Self-Portrait, Allegory","Have you ever seen any self-portrait allegorical paintings, like those by Joshua Reynolds?",suggest,painters,1,1
"suggest(name[Grant Wood], occupations[printmaker, university teacher])","Grant Wood  occupations printmaker, university teacher. ","Grant Wood Printmaker, University Teacher","Have you ever learned about or studied the work of printmakers who were also university teachers, like Grant Wood?",suggest,painters,1,1
"suggest(name[Jasper Johns], movements[Neo-Dada])",Jasper Johns  movements Neo-Dada.,Jasper Johns Neo-Dada,"Have you explored Neo-Dada paintings, like those by Jasper Johns?",suggest,painters,1,1
"suggest(name[Norman Rockwell], life_period_century[XIX - XX], movements[Realism, American realism])","Norman Rockwell  life period century XIX - XX. Norman Rockwell  movements Realism, American realism. ","Norman Rockwell Xix - Xx Realism, American Realism","Are you familiar with Realism and American realism movements from the XIX-XX centuries, like the works of Norman Rockwell?",suggest,painters,1,2
"suggest(name[Gerhard Richter], life_period_century[XX], movements[capitalist realism])",Gerhard Richter  life period century XX. Gerhard Richter  movements capitalist realism.,Gerhard Richter Xx Capitalist Realism,"I was wondering if you are familiar with the movement of capitalist realism from the 20th century, like the works of Gerhard Richter?",suggest,painters,1,2
"suggest(name[Caravaggio], genres[still life, genre painting])","Caravaggio  genres still life, genre painting. ","Caravaggio Still Life, Genre Painting","Are you familiar with still life and genre paintings, like those created by Caravaggio?",suggest,painters,1,1
"suggest(name[Marc Chagall], nationality[Belarusian], occupations[scenographer, illustrator])","Marc Chagall  nationality Belarusian. Marc Chagall  occupations scenographer, illustrator. ","Marc Chagall Belarusian Scenographer, Illustrator","Have you ever explored the works of Belarusian artists like Marc Chagall, known for his contributions as a scenographer and illustrator?",suggest,painters,1,2
"suggest(name[L. S. Lowry], nationality[British], life_period_century[XIX - XX])",L. S. Lowry  nationality British. L. S. Lowry  life period century XIX - XX.,L. S. Lowry British Xix - Xx,I was wondering if you are familiar with British artists from the XIX-XX century like L.S. Lowry?,suggest,painters,1,6
"suggest(name[Banksy], genres[art of sculpture, public art])","Banksy  genres art of sculpture, public art. ","Banksy Art Of Sculpture, Public Art","Have you ever explored art that involves sculpture or public art, like the works of Banksy?",suggest,painters,1,1
"suggest(name[Frida Kahlo], nationality[Mexican])",Frida Kahlo  nationality Mexican.,Frida Kahlo Mexican,"Have you explored any Mexican artwork, like that of Frida Kahlo?",suggest,painters,1,1
"suggest(name[Willem de Kooning], genres[landscape art, figurative art], nationality[Dutch])","Willem de Kooning  genres landscape art, figurative art. Willem de Kooning  nationality Dutch. ","Willem De Kooning Landscape Art, Figurative Art Dutch","Have you explored landscape art and figurative art by Dutch artists, like Willem de Kooning?",suggest,painters,1,2
"suggest(name[James McNeill Whistler], nationality[American], occupations[painter, writer])","James McNeill Whistler  nationality American. James McNeill Whistler  occupations painter, writer. ","James Mcneill Whistler American Painter, Writer","Do you have any familiarity with American painters who were also writers, such as James McNeill Whistler?",suggest,painters,1,2
"suggest(name[Willem de Kooning], nationality[Dutch], genres[portrait, Abstract art])","Willem de Kooning  nationality Dutch. Willem de Kooning  genres portrait, Abstract art. ","Willem De Kooning Dutch Portrait, Abstract Art","I was wondering, do you have any experience with Dutch portrait paintings or abstract art, like the works of Willem de Kooning?",suggest,painters,1,2
"suggest(name[Norman Rockwell], occupations[illustrator, photographer], movements[Realism, American realism])","Norman Rockwell  occupations illustrator, photographer. Norman Rockwell  movements Realism, American realism. ","Norman Rockwell Illustrator, Photographer Realism, American Realism",Have you ever explored American realism paintings by illustrators like Norman Rockwell?,suggest,painters,1,2
"suggest(name[Jean-Léon Gérôme], movements[Orientalism, Neo-Grec])","Jean-Léon Gérôme  movements Orientalism, Neo-Grec. ","Jean-Léon Gérôme Orientalism, Neo-Grec","Are you familiar with paintings from the Orientalism and Neo-Grec movements, like those by Jean-Léon Gérôme?",suggest,painters,1,1
"suggest(name[Fernando Botero], occupations[painter, illustrator], movements[contemporary art])","Fernando Botero  occupations painter, illustrator. Fernando Botero  movements contemporary art. ","Fernando Botero Painter, Illustrator Contemporary Art",Do you follow contemporary art movements like the works of painter and illustrator Fernando Botero?,suggest,painters,1,2
"suggest(name[Henri Rousseau], genres[still life, landscape art], occupations[painter, printmaker])","Henri Rousseau  genres still life, landscape art. Henri Rousseau  occupations painter, printmaker. ","Henri Rousseau Still Life, Landscape Art Painter, Printmaker",Have you explored still life and landscape art by painters like Henri Rousseau?,suggest,painters,1,2
"suggest(name[Georgia O'Keeffe], genres[still life, landscape art], nationality[American])","Georgia O'Keeffe  genres still life, landscape art. Georgia O'Keeffe  nationality American. ","Georgia O'Keeffe Still Life, Landscape Art American","Have you explored still life and landscape art by American artists, like Georgia O'Keeffe?",suggest,painters,1,2
"suggest(name[Willem de Kooning], genres[Abstract art, portrait], occupations[drawer, university teacher])","Willem de Kooning  genres Abstract art, portrait. Willem de Kooning  occupations drawer, university teacher. ","Willem De Kooning Abstract Art, Portrait Drawer, University Teacher","I was wondering if you have any experience with abstract art portraits, like those done by Willem de Kooning as a university teacher and drawer?",suggest,painters,1,2
"suggest(name[Jasper Johns], movements[Neo-Dada], nationality[American])",Jasper Johns  movements Neo-Dada. Jasper Johns  nationality American.,Jasper Johns Neo-Dada American,Are you familiar with Neo-Dada paintings like those by American artist Jasper Johns?,suggest,painters,1,2
"suggest(name[Anselm Kiefer], occupations[sculptor, illustrator], genres[landscape art, Abstract art])","Anselm Kiefer  occupations sculptor, illustrator. Anselm Kiefer  genres landscape art, Abstract art. ","Anselm Kiefer Sculptor, Illustrator Landscape Art, Abstract Art","Have you ever explored landscape art or abstract art by artists like Anselm Kiefer, who also works as a sculptor and illustrator?",suggest,painters,1,2
"suggest(name[Hieronymus Bosch], nationality[Netherlandish])",Hieronymus Bosch  nationality Netherlandish.,Hieronymus Bosch Netherlandish,Are you familiar with Netherlandish painters like Hieronymus Bosch?,suggest,painters,1,1
"suggest(name[Salvador Dalí], occupations[painter, jewelry designer])","Salvador Dalí  occupations painter, jewelry designer. ","Salvador Dalí Painter, Jewelry Designer","Have you ever explored the works of painters who also dabble in jewelry design, like Salvador Dalí?",suggest,painters,1,1
"suggest(name[Georgia O'Keeffe], movements[American modernism], genres[still life, Abstract art])","Georgia O'Keeffe  movements American modernism. Georgia O'Keeffe  genres still life, Abstract art. ","Georgia O'Keeffe American Modernism Still Life, Abstract Art","Are you familiar with American modernism paintings, such as Georgia O'Keeffe's still life and abstract art pieces?",suggest,painters,1,2
"suggest(name[Pablo Picasso], occupations[assemblage artist, scenographer], genres[art of sculpture, mythological painting])","Pablo Picasso  occupations assemblage artist, scenographer. Pablo Picasso  genres art of sculpture, mythological painting. ","Pablo Picasso Assemblage Artist, Scenographer Art Of Sculpture, Mythological Painting","Have you ever explored mythological paintings in the art of sculpture, like those by Pablo Picasso assemblage artist and scenographer?",suggest,painters,1,2
"suggest(name[L. S. Lowry], occupations[visual artist, printmaker])","L. S. Lowry  occupations visual artist, printmaker. ","L. S. Lowry Visual Artist, Printmaker",Have you explored the works of visual artists and printmakers like L.S. Lowry?,suggest,painters,1,3
"suggest(name[Frans Hals], nationality[Dutch])",Frans Hals  nationality Dutch.,Frans Hals Dutch,"Have you ever explored Dutch paintings, such as those by Frans Hals?",suggest,painters,1,1
"suggest(name[Edvard Munch], nationality[Norwegian], movements[Expressionism, Symbolism])","Edvard Munch  nationality Norwegian. Edvard Munch  movements Expressionism, Symbolism. ","Edvard Munch Norwegian Expressionism, Symbolism","Have you explored paintings by Norwegian artists associated with Expressionism and Symbolism, like Edvard Munch?",suggest,painters,1,2
"suggest(name[Johannes Vermeer], genres[genre painting, portrait])","Johannes Vermeer  genres genre painting, portrait. ","Johannes Vermeer Genre Painting, Portrait","I was wondering if you have experience with genre painting portraits, like those done by Johannes Vermeer?",suggest,painters,1,1
"suggest(name[Giuseppe Arcimboldo], genres[figure, allegory], movements[mannerism])","Giuseppe Arcimboldo  genres figure, allegory. Giuseppe Arcimboldo  movements mannerism. ","Giuseppe Arcimboldo Figure, Allegory Mannerism","Have you examined figure and allegorical paintings from the mannerism movement, like those by Giuseppe Arcimboldo?",suggest,painters,1,2
"suggest(name[Edvard Munch], occupations[graphic artist, architectural draftsperson])","Edvard Munch  occupations graphic artist, architectural draftsperson. ","Edvard Munch Graphic Artist, Architectural Draftsperson","Have you ever explored the works of graphic artists and architectural draftspersons, like Edvard Munch?",suggest,painters,1,1
"suggest(name[Anthony van Dyck], occupations[theatrical director, etcher], genres[history painting, animal painting])","Anthony van Dyck  occupations theatrical director, etcher. Anthony van Dyck  genres history painting, animal painting. ","Anthony Van Dyck Theatrical Director, Etcher History Painting, Animal Painting","Have you explored history paintings or animal paintings by artists like Anthony van Dyck, who also worked as a theatrical director and etcher?",suggest,painters,1,2
"suggest(name[Ivan Aivazovsky], occupations[painter, visual artist])","Ivan Aivazovsky  occupations painter, visual artist. ","Ivan Aivazovsky Painter, Visual Artist",Have you ever explored works by painters and visual artists like Ivan Aivazovsky?,suggest,painters,1,1
"suggest(name[Vincent van Gogh], occupations[painter, drawer])","Vincent van Gogh  occupations painter, drawer. ","Vincent Van Gogh Painter, Drawer","Do you have any interest in paintings by artists who were both painters and drawers, like Vincent van Gogh?",suggest,painters,1,1
"suggest(name[William Hogarth], genres[portrait, genre painting], life_period_century[XVII - XVIII])","William Hogarth  genres portrait, genre painting. William Hogarth  life period century XVII - XVIII. ","William Hogarth Portrait, Genre Painting Xvii - Xviii","Have you explored portrait and genre paintings from the XVII - XVIII century, like those created by William Hogarth?",suggest,painters,1,2
"suggest(name[William Hogarth], movements[Realism], occupations[painter, proofreader])","William Hogarth  movements Realism. William Hogarth  occupations painter, proofreader. ","William Hogarth Realism Painter, Proofreader","Are you familiar with Realism paintings, like those by William Hogarth, who was both a painter and a proofreader?",suggest,painters,1,2
"suggest(name[Paul Gauguin], movements[synthetism, Symbolism])","Paul Gauguin  movements synthetism, Symbolism. ","Paul Gauguin Synthetism, Symbolism","Are you familiar with paintings influenced by synthetism and symbolism, like those by Paul Gauguin?",suggest,painters,1,1
"suggest(name[Henri Rousseau], movements[naïve art, post-impressionism], life_period_century[XIX - XX])","Henri Rousseau  movements naïve art, post-impressionism. Henri Rousseau  life period century XIX - XX. ","Henri Rousseau Naïve Art, Post-Impressionism Xix - Xx","Have you explored paintings within the naïve art or post-impressionism movements, like those by Henri Rousseau in the XIX - XX centuries?",suggest,painters,1,2
"suggest(name[Grant Wood], genres[still life, figure])","Grant Wood  genres still life, figure. ","Grant Wood Still Life, Figure","I was wondering if you have any experience with still life and figure paintings, like the works of Grant Wood?",suggest,painters,1,1
